buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2006,23.04~25.04,신규,18,3,2023,"43,000",61.73,10,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,23.04~25.04,갱신,14,3,2023,"25,358",27.42,4,1013,0,이편한세상신촌,"25,358",,11410,서대문구,북아현동,사용
2015,23.06~25.06,신규,24,3,2023,"17,000",20.3,9,56-119,0,SONG'S 8,,,11410,서대문구,대현동, 
2018,23.03~25.03,갱신,23,3,2023,"36,000",58.83,4,382-9,0,더-아무르,"30,000",,11410,서대문구,남가좌동, 
2015,23.02~24.02,신규,18,3,2023,"15,800",18.27,3,90-58,0,(90-58),,,11410,서대문구,대현동, 
2021,23.04~24.04,신규,11,3,2023,"5,000",15.46,4,56-34,51,파크준,,,11410,서대문구,대현동, 
2023,23.04~25.04,신규,21,3,2023,"26,000",25.06,4,27-27,0,(27-27),,,11410,서대문구,대현동, 
2021,23.04~25.04,신규,21,3,2023,"21,000",17.75,15,72-22,0,더이음,,,11410,서대문구,창천동, 
2002,23.06~25.06,갱신,21,3,2023,"8,000",20.39,6,121-4,0,오벨리스크,"8,000",,11410,서대문구,연희동,사용
2023,23.03~25.03,신규,18,3,2023,"17,000",25.06,8,27-27,75,(27-27),,,11410,서대문구,대현동, 
2021,23.04~24.04,갱신,11,3,2023,"5,000",15.46,9,56-34,51,파크준,"5,000",48,11410,서대문구,대현동, 
2014,23.03~24.03,신규,14,3,2023,"1,000",27.66,21,104-5,90,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,23.04~25.04,갱신,19,3,2023,"8,000",22.95,5,396-24,0,현상준건물,"8,000",,11410,서대문구,홍은동,사용
2020,23.03~25.03,신규,13,3,2023,"22,000",42.9,16,90-70,0,파라타워,,,11410,서대문구,대현동, 
2018,23.04~25.03,갱신,13,3,2023,"22,000",20.54,3,37-15,0,이대프리젠#3,"21,000",,11410,서대문구,대현동, 
2007,23.04~25.04,신규,7,3,2023,"10,000",97.65,11,194-30,150,브라운스톤 연희,,,11410,서대문구,연희동, 
2023,23.03~25.03,신규,17,3,2023,"27,000",25.06,8,27-27,0,(27-27),,,11410,서대문구,대현동, 
2023,23.03~24.03,신규,15,3,2023,"2,000",25.06,11,27-27,160,(27-27),,,11410,서대문구,대현동, 
2023,23.04~25.04,신규,16,3,2023,"26,000",25.06,6,27-27,0,(27-27),,,11410,서대문구,대현동, 
2023,23.03~25.03,신규,16,3,2023,"28,000",25.06,9,27-27,0,(27-27),,,11410,서대문구,대현동, 
2020,23.04~25.04,신규,14,3,2023,"32,000",34.62,4,503-21,0,LK타운,,,11410,서대문구,창천동, 
2019,23.04~25.04,신규,14,3,2023,"21,000",26.67,3,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2003,23.03~24.03,신규,7,3,2023,"1,000",22.23,2,88-11,75,정연지오빌ll,,,11410,서대문구,연희동, 
2021,23.04~25.04,갱신,11,3,2023,"19,000",17.75,7,72-22,0,더이음,"20,000",,11410,서대문구,창천동, 
2023,23.03~25.03,신규,13,3,2023,"27,000",25.06,15,27-27,0,(27-27),,,11410,서대문구,대현동, 
2003,23.03~24.03,신규,5,3,2023,"1,000",15.94,7,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2019,23.03~25.03,신규,13,3,2023,"21,000",17.84,10,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2023,23.03~25.03,신규,12,3,2023,"28,000",25.06,11,27-27,0,(27-27),,,11410,서대문구,대현동, 
2001,23.03~24.01,신규,13,3,2023,600,16.2,8,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2018,23.04~25.04,신규,10,3,2023,"19,000",17.66,16,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2006,,신규,4,3,2023,"1,000",28.5,15,20-51,75,신영스카이텔,,,11410,서대문구,창천동, 
2019,23.03~24.03,신규,4,3,2023,"1,000",13.39,8,90-22,63,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2021,23.03~24.03,신규,2,3,2023,"2,000",19.76,11,40-38,105,이대역 STARGATE,,,11410,서대문구,대현동, 
2005,23.03~24.01,신규,1,3,2023,500,16.83,5,218-1,65,연희체스트빌,,,11410,서대문구,연희동, 
2002,23.02~24.02,신규,6,3,2023,500,13.33,6,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2019,23.04~25.04,신규,9,3,2023,"20,300",17.84,15,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2018,23.04~25.04,신규,7,3,2023,"26,460",27.16,8,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2014,23.03~25.03,신규,2,3,2023,"25,000",28.43,21,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,, ,2,3,2023,"20,000",17.75,14,72-22,0,더이음,,,11410,서대문구,창천동, 
2009,23.03~25.03,신규,2,3,2023,"2,000",25.35,16,192,67,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2021,23.03~25.03,신규,2,3,2023,"20,000",18.23,10,56-34,0,파크준,,,11410,서대문구,대현동, 
2005,23.03~24.03,신규,1,3,2023,"1,000",29.13,6,29-81,70,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2018,, ,16,4,2023,"24,500",24.1,3,90-35,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2019,23.04~24.04,갱신,8,4,2023,"2,000",26.67,4,142-21,63,연희미다스파크,"2,000",60,11410,서대문구,연희동, 
2023,23.04~24.04,신규,13,4,2023,"1,000",19.89,4,112-19,140,스타팰리스,,,11410,서대문구,창천동, 
2023,23.05~24.05,신규,28,4,2023,"1,000",17.67,5,112-19,140,스타팰리스,,,11410,서대문구,창천동, 
2023,23.06~25.06,신규,9,4,2023,"5,000",29.98,6,330-21,80,제니스오피스텔2차,,,11410,서대문구,홍제동, 
2002,, ,11,4,2023,"9,000",20.39,2,121-4,40,오벨리스크,,,11410,서대문구,연희동, 
2003,23.06~24.06,신규,18,4,2023,"1,000",25.53,4,88-11,70,정연지오빌ll,,,11410,서대문구,연희동, 
2017,23.07~24.07,신규,29,4,2023,"1,000",20.27,9,37-32,81,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2021,23.06~24.06,신규,29,4,2023,"1,000",17.75,15,72-22,79,더이음,,,11410,서대문구,창천동, 
2017,23.06~24.06,신규,8,4,2023,"1,000",20.27,8,37-32,79,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2022,, ,28,4,2023,100,16.07,2,37-18,28,엔트라리움#4,,,11410,서대문구,대현동, 
2017,23.06~24.06,신규,22,4,2023,"1,000",14.52,8,37-30,80,이대프리젠#1,,,11410,서대문구,대현동, 
2017,23.05~24.02,신규,9,4,2023,"1,000",20.27,9,37-32,90,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2020,23.05~24.05,신규,8,4,2023,"1,000",41.16,12,90-70,89,파라타워,,,11410,서대문구,대현동, 
2005,23.06~24.06,신규,7,4,2023,"1,000",41.57,9,116,98,SK리쳄블,,,11410,서대문구,합동, 
2006,23.06~24.05,신규,22,4,2023,"1,000",28.5,13,20-51,80,신영스카이텔,,,11410,서대문구,창천동, 
2005,23.05~25.05,신규,17,4,2023,"23,000",41.57,15,116,10,SK리쳄블,,,11410,서대문구,합동, 
2021,23.04~24.04,신규,1,4,2023,"20,000",15.92,10,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2023,23.05~25.05,신규,18,4,2023,"3,000",29.98,10,330-21,95,제니스오피스텔2차,,,11410,서대문구,홍제동, 
2022,, ,28,4,2023,100,16.07,2,37-18,28,엔트라리움#4,,,11410,서대문구,대현동, 
2014,23.06~24.06,신규,15,4,2023,"1,000",26.75,9,104-5,89,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,23.05~24.05,신규,26,4,2023,500,15.94,3,80-7,55,파라다이스텔에스비,,,11410,서대문구,연희동, 
2015,23.06~24.05,갱신,1,4,2023,"15,300",18.98,3,90-58,0,(90-58),"15,000",,11410,서대문구,대현동, 
2019,23.05~25.05,신규,9,4,2023,"23,000",39.71,2,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2018,, ,25,4,2023,"3,500",16.89,9,56-10,62,더가온 오피스텔,,,11410,서대문구,대현동, 
2018,23.05~25.05,신규,16,4,2023,"24,500",26.21,3,90-42,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2020,23.05~24.05,신규,27,4,2023,"1,000",11.11,2,112-25,50,신촌그린오피스텔,,,11410,서대문구,창천동, 
2021,23.04~24.04,신규,25,4,2023,"1,000",14.74,12,101-2,78,신촌리브하임,,,11410,서대문구,대현동, 
2005,23.05~24.05,신규,27,4,2023,"1,000",33.71,15,29-81,90,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2004,23.06~25.06,신규,25,4,2023,"1,000",24.29,8,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2005,23.04~25.04,갱신,22,4,2023,"1,000",31.41,11,29-81,74,신촌 르메이에르타운5,"1,000",70,11410,서대문구,창천동,사용
2007,23.04~25.04,신규,7,4,2023,"1,000",31.96,4,194-30,90,브라운스톤 연희,,,11410,서대문구,연희동, 
2023,23.04~25.04,신규,7,4,2023,"3,000",29.98,5,330-21,90,제니스오피스텔2차,,,11410,서대문구,홍제동, 
2018,, ,22,4,2023,500,17.31,6,90-77,63,유씨유 이대,,,11410,서대문구,대현동, 
2022,23.05~24.02,신규,24,4,2023,"1,000",13.89,10,90-7,85,아리움3차,,,11410,서대문구,대현동, 
2012,23.05~24.05,신규,30,4,2023,"1,000",20.79,5,427,50,신영오피스텔,,,11410,서대문구,홍은동, 
2018,23.06~25.06,신규,29,4,2023,"10,000",27.42,7,1013,60,이편한세상신촌,,,11410,서대문구,북아현동, 
2020,23.05~25.05,신규,24,4,2023,"20,000",15.89,8,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2017,23.04~24.04,갱신,12,4,2023,"18,000",19.31,7,37-32,0,영타운 지웰 에스테이트,"17,300",,11410,서대문구,대현동,사용
2018,23.05~24.04,신규,10,4,2023,"1,000",27.42,9,1013,100,이편한세상신촌,,,11410,서대문구,북아현동, 
2022,23.07~24.07,갱신,21,4,2023,500,13.89,4,90-7,102,아리움3차,500,98,11410,서대문구,대현동, 
2003,, ,22,4,2023,"10,600",15.94,5,80-7,20,파라다이스텔에스비,,,11410,서대문구,연희동, 
2009,23.05~24.04,신규,28,4,2023,"1,000",25.35,19,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,23.06~24.06,신규,13,4,2023,500,17.66,5,90-77,80,유씨유 이대,,,11410,서대문구,대현동, 
2006,23.05~25.05,신규,24,4,2023,"35,000",61.22,2,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2022,, ,3,4,2023,"3,000",13.12,7,37-25,85,아리움 5차,,,11410,서대문구,대현동, 
2020,, ,6,4,2023,"22,000",19.39,17,90-70,0,파라타워,,,11410,서대문구,대현동, 
2006,23.05~25.05,갱신,26,4,2023,"18,500",30.86,5,117,7,충정로대우디오빌,"20,000",,11410,서대문구,합동,사용
2023,23.05~25.04,신규,21,4,2023,"1,000",16.65,11,27-27,100,(27-27),,,11410,서대문구,대현동, 
2009,23.05~25.05,신규,26,4,2023,"21,000",56.12,8,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2004,23.05~24.05,신규,8,4,2023,"1,000",19.58,3,78-4,50,시아 루비움,,,11410,서대문구,연희동, 
2014,23.04~24.04,신규,12,4,2023,"1,000",23.7,12,104-5,85,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,23.04~24.04,갱신,18,4,2023,"21,000",17.75,15,72-22,0,더이음,"21,000",,11410,서대문구,창천동, 
2014,23.05~24.05,갱신,21,4,2023,100,26.76,19,104-5,100,신촌푸르지오시티,100,95,11410,서대문구,대현동, 
2018,23.05~24.05,갱신,22,4,2023,"28,000",27.16,3,1013,0,이편한세상신촌,"30,000",,11410,서대문구,북아현동,사용
2007,23.05~25.05,신규,22,4,2023,"53,000",115.53,7,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2023,23.04~25.04,신규,22,4,2023,"3,000",29.98,7,330-21,90,제니스오피스텔2차,,,11410,서대문구,홍제동, 
2004,23.05~25.05,신규,22,4,2023,"12,000",20.91,5,103-6,45,라이온스톤,,,11410,서대문구,연희동, 
2014,23.06~24.06,갱신,22,4,2023,"28,000",36.8,8,104-36,0,신촌자이엘라,"28,000",,11410,서대문구,대현동, 
2015,23.05~25.05,신규,21,4,2023,"17,500",20.3,9,56-119,0,SONG'S 8,,,11410,서대문구,대현동, 
2021,23.04~24.04,갱신,1,4,2023,"2,000",19.06,8,40-38,95,이대역 STARGATE,"2,000",90,11410,서대문구,대현동, 
2004,23.06~24.05,신규,17,4,2023,"1,000",28.08,10,20-41,70,아남오피스텔,,,11410,서대문구,창천동, 
2017,23.05~24.05,신규,7,4,2023,"19,800",20.27,2,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2023,23.05~25.05,신규,17,4,2023,"3,000",29.98,4,330-21,90,제니스오피스텔2차,,,11410,서대문구,홍제동, 
2018,23.05~24.05,갱신,8,4,2023,"1,000",27.16,10,1013,98,이편한세상신촌,"1,000",94,11410,서대문구,북아현동,사용
2023,, ,15,4,2023,"30,000",25.06,17,27-27,20,(27-27),,,11410,서대문구,대현동, 
2020,23.05~25.05,신규,13,4,2023,"18,000",22.76,10,158-11,0,제니스,,,11410,서대문구,홍제동, 
2018,23.05~24.04,갱신,11,4,2023,"27,000",27.42,11,1013,0,이편한세상신촌,"1,000",85,11410,서대문구,북아현동, 
2018,, ,10,4,2023,"27,000",27.42,11,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2019,,신규,4,4,2023,"1,000",17.84,10,90-60,120,이대 포레스트,,,11410,서대문구,대현동, 
2022,23.04~24.04,신규,8,4,2023,"1,000",16.05,3,56-100,85,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2019,23.04~24.04,신규,7,4,2023,"3,000",17.84,4,90-60,73,이대 포레스트,,,11410,서대문구,대현동, 
2023,23.04~25.04,신규,8,4,2023,"27,000",17,4,112-19,0,스타팰리스,,,11410,서대문구,창천동, 
2021,23.04~25.04,신규,5,4,2023,"21,000",18.81,10,29-5,0,스테이 더 디자이너스,,,11410,서대문구,창천동, 
2005,23.04~24.04,신규,21,4,2023,500,26.67,7,29-81,80,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2014,23.07~24.07,신규,20,5,2023,"1,000",26.76,21,104-5,95,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,24.08~26.01,신규,27,5,2023,"1,000",17.75,6,72-22,95,더이음,,,11410,서대문구,창천동, 
2014,23.08~24.08,신규,25,5,2023,"1,000",29.62,13,104-36,97,신촌자이엘라,,,11410,서대문구,대현동, 
2004,23.05~24.05,신규,19,5,2023,"1,000",28.5,15,20-41,70,아남오피스텔,,,11410,서대문구,창천동, 
2023,23.05~24.05,신규,30,5,2023,"1,000",17.71,5,112-19,140,스타팰리스,,,11410,서대문구,창천동, 
2023,23.06~24.06,신규,24,5,2023,"1,000",17,5,112-19,140,스타팰리스,,,11410,서대문구,창천동, 
2023,23.05~24.05,신규,6,5,2023,"1,000",17,4,112-19,130,스타팰리스,,,11410,서대문구,창천동, 
2023,23.05~25.05,신규,6,5,2023,"5,000",29.78,5,330-21,80,제니스오피스텔2차,,,11410,서대문구,홍제동, 
2023,23.05~24.06,신규,1,5,2023,"1,000",17,4,112-19,140,스타팰리스,,,11410,서대문구,창천동, 
2021,23.07~24.07,갱신,19,5,2023,"1,000",15.02,13,101-2,82,신촌리브하임,"1,000",78,11410,서대문구,대현동, 
2012,23.06~24.02,신규,12,5,2023,"1,000",20.79,3,427,50,신영오피스텔,,,11410,서대문구,홍은동, 
2019,, ,10,5,2023,"1,000",17.84,14,90-60,93,이대 포레스트,,,11410,서대문구,대현동, 
2018,23.07~24.07,신규,25,5,2023,"1,000",23.45,11,90-66,90,MJ더퍼스트이대,,,11410,서대문구,대현동, 
2020,23.08~24.08,신규,24,5,2023,"1,000",42.9,9,90-70,94,파라타워,,,11410,서대문구,대현동, 
2018,23.07~25.07,신규,31,5,2023,"1,000",27.16,8,1013,95,이편한세상신촌,,,11410,서대문구,북아현동, 
2004,23.07~24.07,신규,16,5,2023,"1,000",20.52,4,97-64,75,경선파인 오피스텔,,,11410,서대문구,창천동, 
2017,23.07~25.07,신규,25,5,2023,"17,500",19.39,6,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2002,23.06~24.06,신규,23,5,2023,50,13.33,4,92-7,50,창천오피스텔,,,11410,서대문구,창천동, 
2020,23.07~24.06,신규,10,5,2023,"1,000",19.96,16,90-70,95,파라타워,,,11410,서대문구,대현동, 
2005,23.07~24.06,신규,11,5,2023,500,16.83,9,218-1,65,연희체스트빌,,,11410,서대문구,연희동, 
2019,, ,21,5,2023,"4,000",17.84,11,90-60,67,이대 포레스트,,,11410,서대문구,대현동, 
2001,23.05~25.05,신규,6,5,2023,"7,700",16.2,9,212-2,0,연희소프트빌,,,11410,서대문구,연희동, 
2021,23.07~24.06,신규,12,5,2023,"1,000",17.75,7,72-22,83,더이음,,,11410,서대문구,창천동, 
2020,23.06~24.06,신규,20,5,2023,"3,000",15.89,8,56-28,80,파크제이드 이화,,,11410,서대문구,대현동, 
2020,23.06~24.06,신규,17,5,2023,"1,000",15.89,10,56-28,90,파크제이드 이화,,,11410,서대문구,대현동, 
2018,23.06~24.05,신규,16,5,2023,"2,000",27.16,12,1013,100,이편한세상신촌,,,11410,서대문구,북아현동, 
2022,23.06~24.06,신규,25,5,2023,"1,000",16.05,10,56-100,100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2015,23.06~24.12,신규,16,5,2023,"1,000",20.3,7,56-119,73,SONG'S 8,,,11410,서대문구,대현동, 
2004,23.05~24.05,갱신,15,5,2023,"2,000",19.81,4,103-6,60,라이온스톤,"2,000",60,11410,서대문구,연희동, 
2014,23.06~24.06,신규,9,5,2023,"1,000",27.66,19,104-5,95,신촌푸르지오시티,,,11410,서대문구,대현동, 
2020,23.06~24.01,신규,13,5,2023,"3,000",19.39,8,90-70,85,파라타워,,,11410,서대문구,대현동, 
2004,23.07~25.07,신규,1,5,2023,"15,000",23.76,4,45-5,0,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2006,23.06~25.06,갱신,24,5,2023,"19,000",29.26,3,117,0,충정로대우디오빌,"22,000",,11410,서대문구,합동,사용
2004,23.06~24.07,신규,12,5,2023,"1,000",24.29,7,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2020,23.06~24.06,신규,9,5,2023,"1,000",29.01,4,193-9,82,(193-9),,,11410,서대문구,연희동, 
2021,23.07~24.06,신규,27,5,2023,"1,000",17.75,6,72-22,90,더이음,,,11410,서대문구,창천동, 
2014,23.07~24.07,신규,9,5,2023,"1,000",29.62,6,104-36,95,신촌자이엘라,,,11410,서대문구,대현동, 
2022,23.06~24.06,신규,2,5,2023,"1,000",14.61,5,90-7,95,아리움3차,,,11410,서대문구,대현동, 
2018,23.07~25.07,신규,22,5,2023,"21,000",17.66,9,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2005,23.06~25.06,신규,24,5,2023,"21,000",34.22,15,116,0,SK리쳄블,,,11410,서대문구,합동, 
2006,23.06~25.06,신규,16,5,2023,"9,800",22.61,8,190,30,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2018,23.05~24.05,신규,23,5,2023,"1,000",17.66,3,90-77,90,유씨유 이대,,,11410,서대문구,대현동, 
2003,23.06~25.06,신규,30,5,2023,"8,000",18.9,7,188-57,25,(188-57),,,11410,서대문구,연희동, 
2003,23.07~25.07,신규,30,5,2023,"8,000",18.9,7,188-57,25,(188-57),,,11410,서대문구,연희동, 
2002,23.05~24.05,신규,22,5,2023,500,13.33,2,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2006,23.05~24.05,신규,11,5,2023,"1,000",29.26,13,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2023,23.05~24.05,신규,3,5,2023,"1,000",17,4,112-19,130,스타팰리스,,,11410,서대문구,창천동, 
2021,23.07~24.07,갱신,9,5,2023,"1,000",17.75,6,72-22,84,더이음,"1,000",80,11410,서대문구,창천동, 
2021,23.07~24.07,갱신,9,5,2023,"1,000",17.75,6,72-22,77,더이음,"1,000",74,11410,서대문구,창천동, 
2020,23.07~24.07,신규,9,5,2023,"1,000",19.96,9,90-70,95,파라타워,,,11410,서대문구,대현동, 
2007,23.05~24.05,신규,17,5,2023,"1,000",28.79,5,194-30,85,브라운스톤 연희,,,11410,서대문구,연희동, 
2005,23.05~24.05,신규,2,5,2023,500,16.83,6,218-1,65,연희체스트빌,,,11410,서대문구,연희동, 
2005,23.06~25.06,신규,25,5,2023,"25,000",41.57,9,116,0,SK리쳄블,,,11410,서대문구,합동, 
2018,23.06~25.06,신규,30,5,2023,"22,000",18.92,3,218-11,0,THE연희힐,,,11410,서대문구,연희동, 
2018,23.06~24.06,갱신,13,5,2023,"1,000",17.31,9,90-77,78,유씨유 이대,"1,000",74,11410,서대문구,대현동, 
2021,23.06~25.06,신규,15,5,2023,"17,500",14.77,9,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2015,23.06~24.06,신규,5,5,2023,"1,000",18.98,7,90-58,70,(90-58),,,11410,서대문구,대현동, 
2022,23.05~24.05,신규,9,5,2023,"1,000",16.05,5,56-100,100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2005,23.05~24.05,신규,12,5,2023,"1,000",26.34,6,29-81,75,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2002,23.05~24.05,신규,22,5,2023,"3,000",21.06,2,122-3,45,정연 지오빌,,,11410,서대문구,연희동, 
2005,23.06~24.06,신규,6,5,2023,"1,000",31.41,14,29-81,84,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2021,, ,25,5,2023,"1,000",15.63,8,90-12,73,(90-12),,,11410,서대문구,대현동, 
2007,23.06~25.06,신규,23,5,2023,"42,000",116.81,10,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2021,23.07~25.07,신규,23,5,2023,"20,000",17.75,3,72-22,0,더이음,,,11410,서대문구,창천동, 
2017,23.06~25.06,신규,23,5,2023,"19,300",20.37,3,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2021,23.07~25.07,신규,22,5,2023,"19,900",15.92,8,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2023,23.05~24.05,신규,13,5,2023,"1,000",17.67,4,112-19,140,스타팰리스,,,11410,서대문구,창천동, 
