buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,houseType,jibun,mhouseNm,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
2006,, ,1,4,2016,"15,000",42.52,3,다세대,369-15,10차신안월드,0,,,11410,북가좌동, 
2003,, ,29,4,2016,"25,000",78.32,6,다세대,1-495,세방그랜빌,0,,,11410,북아현동, 
2013,, ,13,4,2016,"1,000",14.73,3,다세대,68-51,티파니,60,,,11410,창천동, 
2015,, ,27,4,2016,"14,500",28.875,2,다세대,10-230,스마트빌,0,,,11410,홍은동, 
2014,, ,22,4,2016,"7,000",42.75,1,다세대,89-24,연희애가,40,,,11410,연희동, 
1997,, ,28,4,2016,"3,000",29.96,3,다세대,287-4,수연빌,30,,,11410,연희동, 
2016,, ,23,4,2016,"17,500",33.79,4,다세대,3-125,건국시티빌,0,,,11410,북가좌동, 
1982,, ,29,4,2016,"17,200",54.21,2,다세대,4-117,(4-117),0,,,11410,창천동, 
2002,, ,28,4,2016,"10,000",57.83,3,다세대,124-23,수목빌,40,,,11410,대신동, 
1980,, ,5,4,2016,"11,500",83.64,2,연립다세대,265-319,장미가든빌라,0,,,11410,홍은동, 
2006,, ,2,4,2016,"10,000",79.28,2,다세대,383-15,광명빌라,50,,,11410,북가좌동, 
2008,, ,12,4,2016,"16,000",45.12,2,다세대,328-29,LG빌라(328-29),0,,,11410,북가좌동, 
2001,, ,2,4,2016,"14,000",48.26,3,다세대,289-20,선정그랜드빌(289-20),0,,,11410,북가좌동, 
1997,, ,28,4,2016,"15,000",73.77,4,다세대,715-7,(715-7),0,,,11410,연희동, 
2016,16.04~18.04,신규,26,4,2016,"24,500",41.24,4,다세대,392-5,"미다스A,B동(392-5)",0,,,11410,북가좌동, 
1982,, ,24,4,2016,"3,000",67.93,2,연립,370-8,신촌(A동),40,,,11410,북가좌동, 
2012,, ,26,4,2016,300,14.56,3,다세대,5-268,명지하이츠빌,42,,,11410,남가좌동, 
2013,, ,27,4,2016,"1,000",13.81,7,연립,263,성산빌딩,55,,,11410,냉천동, 
1988,, ,27,4,2016,"3,500",41.7,-1,다세대,197-4,좀건빌라(다동),0,,,11410,홍은동, 
1986,, ,14,4,2016,"1,500",31.85,2,다세대,342-3,(342-3),35,,,11410,남가좌동, 
1988,, ,17,4,2016,"9,000",34.14,2,다세대,74-3,(74-3),0,,,11410,북가좌동, 
1985,, ,19,4,2016,"15,000",65.07,3,연립,141-34,동진빌라,25,,,11410,연희동, 
2016,, ,19,4,2016,"19,000",31.54,5,다세대,76-6,주건축물제1동,0,,,11410,연희동, 
1985,, ,27,4,2016,"13,000",45.96,3,연립,141-34,동진빌라,0,,,11410,연희동, 
1993,, ,23,4,2016,"13,000",43.62,2,다세대,2-136,HEIMHOUSEA,0,,,11410,신촌동, 
2015,, ,23,4,2016,"14,500",28.875,3,다세대,10-230,스마트빌,0,,,11410,홍은동, 
2014,, ,23,4,2016,"20,000",45.6,5,다세대,325-32,카리스글로리아,0,,,11410,북가좌동, 
2016,, ,22,4,2016,"16,000",29.93,1,다세대,267-17,인욱빌(267-17),0,,,11410,홍제동, 
1992,, ,15,4,2016,"1,000",33.56,3,다세대,336-7,(336-7),40,,,11410,남가좌동, 
2006,16.04~18.04,신규,4,4,2016,"10,000",67.55,2,다세대,520-117,유지빌,30,,,11410,연희동, 
2006,, ,26,4,2016,"13,000",54.24,1,다세대,294-4,한양아트빌,0,,,11410,북가좌동, 
2007,, ,18,4,2016,"11,000",45.92,3,다세대,5-204,세종빌리지3차,0,,,11410,남가좌동, 
2012,, ,25,4,2016,"16,000",35.47,4,다세대,9-213,세명그린빌,0,,,11410,홍은동, 
2002,, ,25,4,2016,"24,000",70.39,3,다세대,3-61,건일베스트빌,0,,,11410,충정로3가, 
2002,, ,24,4,2016,"12,500",52.23,4,다세대,281-10,경성하이빌(281-10),0,,,11410,북가좌동, 
2009,, ,4,4,2016,"17,000",60.47,2,다세대,277-10,에코빌(3차),0,,,11410,북가좌동, 
2002,, ,3,4,2016,"10,000",82.74,2,다세대,277-78,화이트빌(277-78),50,,,11410,홍은동, 
2003,, ,23,4,2016,"22,000",59.82,3,다세대,367-2,행운아트빌(B동),0,,,11410,북가좌동, 
2002,, ,19,4,2016,"3,000",58.68,2,다세대,194-55,연훈빌라,40,,,11410,연희동, 
2003,, ,3,4,2016,"5,000",54.7,4,다세대,5-42,연안리버빌,60,,,11410,홍은동, 
1992,, ,21,4,2016,"12,000",42.66,4,다세대,315-28,삼기빌라(315-28),0,,,11410,북가좌동, 
2014,, ,21,4,2016,"22,000",57.53,1,다세대,265-348,기룡하이츠,0,,,11410,홍은동, 
2002,, ,9,4,2016,"5,000",19.05,1,다세대,361-62,우신아트빌(361-62),0,,,11410,홍제동, 
2002,, ,19,4,2016,"19,000",72.9,5,다세대,322-26,명덕빌라B동,0,,,11410,북가좌동, 
1996,, ,15,4,2016,"13,500",50.37,3,다세대,5-83,충우주택(5-83),0,,,11410,북가좌동, 
1991,, ,19,4,2016,"7,500",37.38,1,다세대,11-337,조은빌라(11-337),0,,,11410,홍은동, 
2004,, ,19,4,2016,"17,000",56.04,4,다세대,368-14,현대아트빌(368-14),0,,,11410,북가좌동, 
1985,, ,14,4,2016,"20,000",65.07,2,연립,141-34,동진빌라,0,,,11410,연희동, 
1990,, ,14,4,2016,"10,000",49.87,1,다세대,375-4,대인빌라,0,,,11410,북가좌동, 
2002,, ,18,4,2016,"21,000",55.07,2,연립,340-29,샬롬아트빌,0,,,11410,연희동, 
2001,, ,8,4,2016,"18,000",55.78,2,연립,339-6,수정아트빌라,0,,,11410,북가좌동, 
2002,, ,19,4,2016,"5,000",36.71,1,다세대,519-64,(519-64),10,,,11410,연희동, 
2002,, ,19,4,2016,"22,500",59.99,2,다세대,501-23,서림,0,,,11410,창천동, 
2007,, ,18,4,2016,"11,000",44.06,2,다세대,5-191,세종빌리지4차(5-191),0,,,11410,남가좌동, 
1997,, ,17,4,2016,"8,500",30.72,1,다세대,344-18,(344-18),0,,,11410,북가좌동, 
1993,, ,7,4,2016,"7,500",36.44,1,다세대,198-5,신영아트빌라,0,,,11410,홍은동, 
1996,, ,18,4,2016,500,32.4,2,연립,126-3,해맞이타운,55,,,11410,대신동, 
2001,, ,17,4,2016,"18,000",64.76,4,연립,446-246,광남캐스빌,0,,,11410,연희동, 
2011,, ,12,4,2016,"9,000",12.66,4,다세대,78-18,(78-18),0,,,11410,연희동, 
1995,, ,15,4,2016,"18,000",64.6,2,연립,1-351,한양골든빌라,0,,,11410,북아현동, 
2013,, ,8,4,2016,"1,000",14.6,1,다세대,265-112,루미아트A동,40,,,11410,홍은동, 
2013,, ,9,4,2016,500,12.34,2,다세대,3-67,새움스마트빌,45,,,11410,북가좌동, 
1983,, ,14,4,2016,"1,000",113.12,2,연립,5-129,현대빌라(나동(5-129)),50,,,11410,북가좌동, 
2016,, ,1,4,2016,"1,000",35.25,5,다세대,76-6,주건축물제1동,100,,,11410,연희동, 
2002,, ,9,4,2016,"13,000",44.59,3,다세대,285-6,세방파스빌,0,,,11410,북가좌동, 
1994,, ,8,4,2016,"21,000",82.82,1,다세대,295-47,백명하이츠빌라,0,,,11410,북가좌동, 
2003,, ,11,4,2016,"4,000",35.76,5,다세대,310-24,아주하이빌(310-24),40,,,11410,북가좌동, 
2002,, ,9,4,2016,"4,000",76.56,2,다세대,289-24,명남아이소빌,0,,,11410,북가좌동, 
2012,, ,4,4,2016,"21,000",59.17,,다세대,265-390,우민렉스빌,0,,,11410,홍은동, 
1999,, ,4,4,2016,"22,000",78.48,4,연립,129-75,(129-75),0,,,11410,북아현동, 
1984,, ,2,4,2016,"19,000",113.52,3,연립,8-1,동보빌라,0,,,11410,충정로3가, 
2003,, ,7,4,2016,"15,000",70.49,3,다세대,338-65,정다운빌,0,,,11410,홍은동, 
2016,, ,6,4,2016,"22,000",39.57,5,다세대,392-5,"미다스A,B동(392-5)",0,,,11410,북가좌동, 
2015,16.05~18.05,신규,4,4,2016,"30,000",50.41,4,다세대,365,현대하이츠,0,,,11410,창천동, 
2002,, ,1,4,2016,"9,000",28.88,1,다세대,3-35,우리빌라,0,,,11410,충정로3가, 
2007,, ,2,4,2016,"19,000",59.34,3,다세대,380-22,프라임빌,0,,,11410,북가좌동, 
2012,, ,1,4,2016,"12,000",25.47,4,다세대,8-31,이루하이빌,0,,,11410,홍은동, 
1993,, ,4,4,2016,"9,000",33.51,1,다세대,330-24,(330-24),0,,,11410,남가좌동, 
1992,, ,2,4,2016,"13,000",55.44,1,다세대,312-112,창녕빌라,0,,,11410,홍제동, 
1997,, ,5,4,2016,"10,000",56.79,3,연립,8-668,우성별장빌라,0,,,11410,홍은동, 
2007,, ,2,4,2016,"8,000",20.53,2,다세대,1-83,한성아트빌,0,,,11410,북아현동, 
2016,, ,1,4,2016,"13,500",32.44,4,다세대,192-11,대원스카이빌,0,,,11410,홍은동, 
1967,, ,1,4,2016,"30,000",137.26,2,다세대,1-1165,(1-1165),0,,,11410,북아현동, 
2003,, ,1,4,2016,"14,000",53.19,2,다세대,383-11,프렌치빌라,0,,,11410,북가좌동, 
2002,, ,24,5,2016,"14,000",52.46,5,다세대,3-252,신흥아트빌6차,0,,,11410,북가좌동, 
2010,, ,16,5,2016,"16,000",61.58,3,다세대,285-12,진양하이빌,0,,,11410,홍제동, 
2002,, ,23,5,2016,300,64.34,1,다세대,327-2,허브하우스,40,,,11410,남가좌동, 
1992,, ,26,5,2016,"2,500",74.76,2,다세대,724-8,청우빌라,80,,,11410,연희동, 
2004,, ,28,5,2016,"7,000",64.45,4,다세대,1-224,(1-224),0,,,11410,북아현동, 
1994,16.07~18.07,신규,13,5,2016,"11,000",40.68,1,다세대,3-107,(3-107),0,,,11410,충정로3가, 
2002,, ,27,5,2016,"10,000",46.78,4,다세대,541-13,그린빌라,0,,,11410,연희동, 
2004,, ,27,5,2016,"22,000",61.45,2,다세대,187-45,연희그린빌라,10,,,11410,연희동, 
1994,, ,20,5,2016,"4,000",54.33,2,다세대,104,(104-0),50,,,11410,북아현동, 
2003,, ,11,5,2016,"4,000",55.95,3,다세대,280-34,정우베스트빌,55,,,11410,북가좌동, 
1991,, ,30,5,2016,"18,000",82.59,1,다세대,305-10,정원빌라,0,,,11410,북가좌동, 
2008,, ,13,5,2016,"15,000",56.54,2,다세대,3-119,행복한집(3차),0,,,11410,북가좌동, 
2000,, ,30,5,2016,"12,000",59.65,2,다세대,270-37,준빌라트,0,,,11410,홍제동, 
2008,, ,5,5,2016,"25,000",84.1,5,다세대,120-35,천연동근생및주택,10,,,11410,천연동, 
2002,, ,27,5,2016,"3,000",64.64,4,다세대,98-15,리빙톱빌라,80,,,11410,천연동, 
2001,, ,11,5,2016,"11,000",49.15,4,다세대,75-7,대성빌라,0,,,11410,북가좌동, 
1985,, ,30,5,2016,"20,000",65.07,3,연립,141-34,동진빌라,0,,,11410,연희동, 
1996,, ,26,5,2016,"28,000",95.35,2,연립,3-1,(3-1),20,,,11410,충정로3가, 
2016,, ,25,5,2016,"22,000",39.34,4,다세대,412-19,해피리움(412-19),0,,,11410,홍은동, 
1992,, ,18,5,2016,"11,000",43.71,3,다세대,5-221,명성주택,0,,,11410,남가좌동, 
1991,, ,7,5,2016,"9,000",61.83,4,다세대,282-8,목련빌라,0,,,11410,홍제동, 
1997,, ,20,5,2016,"12,000",44.85,3,연립,1-341,(1-341),0,,,11410,북아현동, 
2003,, ,17,5,2016,"14,000",67.77,4,연립,3-8,(3-8),0,,,11410,북가좌동, 
1987,, ,12,5,2016,"14,000",71.34,3,연립,355,금호,15,,,11410,홍은동, 
1987,, ,7,5,2016,"10,000",34.62,1,다세대,2-81,(2-81),0,,,11410,북가좌동, 
2002,, ,23,5,2016,"10,000",71.59,2,다세대,285-4,(285-4),30,,,11410,북가좌동, 
2002,, ,10,5,2016,"13,000",47.28,1,다세대,126-113,(126-113),0,,,11410,옥천동, 
1975,, ,20,5,2016,"4,000",49.49,1,다세대,113-13,(113-13),0,,,11410,북아현동, 
1997,, ,15,5,2016,"5,000",46.54,2,다세대,715-7,(715-7),35,,,11410,연희동, 
2003,, ,7,5,2016,"24,000",79.2,2,다세대,336-24,제일그린빌,0,,,11410,북가좌동, 
1985,, ,19,5,2016,"10,000",90.48,1,다세대,360-6,가산빌라,30,,,11410,홍제동, 
1997,, ,16,5,2016,"5,000",41.31,3,다세대,347-25,동승빌라,30,,,11410,북가좌동, 
2016,, ,12,5,2016,"22,000",39.71,3,다세대,276-1,하나블루힐스(276-1),0,,,11410,북가좌동, 
1986,, ,7,5,2016,"13,000",52.89,3,다세대,268-10,(268-10),0,,,11410,홍은동, 
2004,, ,14,5,2016,"20,000",65.73,3,다세대,385-15,세인트빌,0,,,11410,북가좌동, 
2003,, ,28,5,2016,"13,000",56.7,4,다세대,281-7,홍은송림빌라,20,,,11410,홍은동, 
1991,, ,16,5,2016,"14,000",65.85,2,연립,350-5,삼화빌라,20,,,11410,북가좌동, 
2014,, ,25,5,2016,"12,000",19.045,3,다세대,340-12,아라하우스,0,,,11410,연희동, 
2003,, ,14,5,2016,"21,500",64.73,4,다세대,383-11,프렌치빌라,0,,,11410,북가좌동, 
1994,, ,13,5,2016,"20,000",65.72,4,다세대,187-125,화성빌라,0,,,11410,연희동, 
2001,, ,11,5,2016,"20,000",67.82,2,다세대,122-32,엘리스빌리지,0,,,11410,홍제동, 
2007,, ,9,5,2016,"12,000",12.84,3,연립,194-30,브라운스톤연희,0,,,11410,연희동, 
1985,, ,30,5,2016,"18,000",88.96,1,연립,322-2,청자,0,,,11410,홍제동, 
2008,, ,30,5,2016,"15,000",58.99,2,다세대,188-54,명문주택,45,,,11410,연희동, 
1993,, ,26,5,2016,"3,000",35.24,3,다세대,315-34,한오빌라,30,,,11410,북가좌동, 
2002,, ,14,5,2016,"17,400",71.22,2,다세대,3-60,정일트윈빌A,0,,,11410,북가좌동, 
1996,, ,20,5,2016,"13,000",46.8,1,다세대,187-5,골든빌,0,,,11410,북아현동, 
1986,, ,16,5,2016,"5,000",50.49,2,다세대,288-27,송인연립,0,,,11410,남가좌동, 
2003,, ,19,5,2016,"12,000",46.05,4,연립,3-8,(3-8),0,,,11410,북가좌동, 
2002,, ,27,5,2016,"8,500",44.59,2,다세대,285-6,세방파스빌,0,,,11410,북가좌동, 
2013,, ,25,5,2016,500,17.63,4,다세대,265-83,브레라타운,53,,,11410,홍은동, 
2001,, ,4,5,2016,"15,000",58.8,2,다세대,520-36,연희궁빌라6차(520-36),0,,,11410,연희동, 
1982,, ,31,5,2016,200,32.73,1,연립,10-205,(10-205),25,,,11410,홍은동, 
2001,, ,5,5,2016,"17,000",69.11,2,다세대,3-11,미래그린빌라,0,,,11410,북가좌동, 
2014,, ,14,5,2016,"18,000",38.57,4,다세대,280-5,시크빌리지,0,,,11410,홍제동, 
1992,, ,2,5,2016,"21,000",50.36,3,다세대,1-343,파레스빌라나동,0,,,11410,북아현동, 
2003,, ,11,5,2016,"8,000",41.76,3,연립,136,혜성빌,50,,,11410,대신동, 
2012,, ,28,5,2016,"1,000",30.74,5,다세대,344-2,마이바움,50,,,11410,북가좌동, 
1993,, ,12,5,2016,"16,000",63.57,4,다세대,315-34,한오빌라,0,,,11410,북가좌동, 
1986,, ,12,5,2016,"9,000",36.58,2,다세대,324-42,임창빌라(C동),0,,,11410,북가좌동, 
1993,, ,11,5,2016,"14,000",42.93,2,연립,8-5,동아아트빌라,0,,,11410,충정로3가, 
2012,, ,17,5,2016,"2,000",28.72,4,다세대,265-70,(265-70),50,,,11410,홍은동, 
2013,, ,2,5,2016,"2,000",48.78,3,다세대,325-16,그린하우스,63,,,11410,북가좌동, 
1994,, ,15,5,2016,"5,000",58.75,1,다세대,340-30,동우빌라,0,,,11410,북가좌동, 
1996,, ,31,5,2016,"4,000",55.33,-1,다세대,335-12,광영빌라,10,,,11410,남가좌동, 
2001,, ,13,5,2016,"23,000",83.19,4,다세대,345-27,상원빌라1동(345-27),0,,,11410,북가좌동, 
2001,, ,28,5,2016,"1,000",34.27,3,다세대,100-28,A동,60,,,11410,창천동, 
2004,, ,17,5,2016,"3,000",70.59,5,다세대,81-32,덕화빌딩,105,,,11410,연희동, 
1992,, ,26,5,2016,"4,000",45.07,-1,다세대,14-51,은하빌라(A동),0,,,11410,홍은동, 
1980,, ,7,5,2016,"12,000",52.73,4,연립다세대,266-3,제일주택,0,,,11410,홍제동, 
2012,, ,17,5,2016,"8,000",29.82,3,다세대,282-41,아뜨리움(282-41),0,,,11410,북가좌동, 
2011,, ,21,5,2016,"5,000",12.25,1,다세대,90-47,(90-47),30,,,11410,창천동, 
2004,, ,26,5,2016,"21,000",76.25,4,다세대,367-16,옥산빌,0,,,11410,홍제동, 
1995,, ,31,5,2016,"6,000",40.1,2,다세대,121-11,(121-11),50,,,11410,연희동, 
1993,, ,15,5,2016,"9,000",49.02,2,다세대,341-20,현대빌라,15,,,11410,남가좌동, 
2011,, ,11,5,2016,"8,000",12.25,3,다세대,90-47,(90-47),0,,,11410,창천동, 
1994,16.06~18.06,신규,23,5,2016,"30,000",110.5,2,연립,1-63,호성파크빌라,0,,,11410,북아현동, 
2003,, ,31,5,2016,"15,000",55.95,3,다세대,280-34,정우베스트빌,0,,,11410,북가좌동, 
1986,, ,25,5,2016,"4,000",32.53,-1,다세대,342-3,(342-3),0,,,11410,남가좌동, 
1992,, ,16,5,2016,"8,500",57.06,-1,다세대,265-155,나은빌라(C동),0,,,11410,홍은동, 
1988,, ,25,5,2016,"12,000",37.18,1,다세대,89-9,(89-9),13,,,11410,천연동, 
1998,, ,27,5,2016,"12,500",82.14,2,연립,446-212,현대그린타운,60,,,11410,연희동, 
2016,, ,9,5,2016,"4,000",29.49,1,다세대,267-17,인욱빌(267-17),50,,,11410,홍제동, 
2001,, ,17,5,2016,"3,000",43.38,2,다세대,347-3,혁수맨션,50,,,11410,북가좌동, 
1994,, ,20,5,2016,"6,800",32.435,1,다세대,8-6,홍암하이츠맨션,0,,,11410,남가좌동, 
1980,, ,27,5,2016,"13,500",62.81,1,연립,724-9,연궁연립,0,,,11410,연희동, 
2006,, ,30,5,2016,"22,000",64.68,3,다세대,119-12,대림아트빌,0,,,11410,북아현동, 
2002,, ,21,5,2016,"22,000",73.14,2,다세대,369-18,선진빌라,0,,,11410,북가좌동, 
2001,, ,30,5,2016,"8,000",40.02,1,다세대,281,(281-0),30,,,11410,창천동, 
1996,, ,16,5,2016,"14,000",42.04,2,다세대,187-5,골든빌,0,,,11410,북아현동, 
2003,, ,28,5,2016,"13,000",43.76,4,다세대,383-2,정방아트빌에이동,0,,,11410,북가좌동, 
1993,, ,23,5,2016,"15,500",64.35,1,다세대,344-1,우성하이츠빌라,0,,,11410,북가좌동, 
1995,, ,17,5,2016,"3,500",20.97,3,다세대,325-40,엘리트홈(325-40),0,,,11410,남가좌동, 
2002,, ,24,5,2016,"13,000",52.92,4,다세대,185-6,반도빌라(185-6),23,,,11410,연희동, 
2002,, ,2,5,2016,"15,500",64.88,3,다세대,265-47,유창빌라,0,,,11410,홍은동, 
1986,, ,24,5,2016,"4,000",32.22,2,다세대,188-90,(188-90),0,,,11410,홍은동, 
1986,, ,10,5,2016,"1,000",43.94,2,다세대,353-20,동보빌라,40,,,11410,연희동, 
1992,, ,13,5,2016,"3,000",49.02,2,다세대,267-16,봉우빌라,60,,,11410,홍제동, 
1992,, ,27,5,2016,"10,000",59.72,2,다세대,113-22,북아현그린빌라,0,,,11410,북아현동, 
1983,, ,15,5,2016,"2,000",50.88,2,연립,177-4,연희타운,5,,,11410,연희동, 
2005,, ,1,5,2016,"15,000",48.25,4,다세대,350-23,동하쉐르빌(350-23),10,,,11410,북가좌동, 
2014,, ,25,5,2016,"17,000",49.49,2,다세대,347-42,영주아트빌(347-42),0,,,11410,북가좌동, 
2001,, ,21,5,2016,"8,000",59.66,3,다세대,136-47,코아빌라트A동,50,,,11410,홍제동, 
1990,, ,25,5,2016,"8,000",34.56,1,다세대,11-195,"관성빌라(가,나동)",13,,,11410,홍은동, 
2014,, ,24,5,2016,"15,000",29.87,4,다세대,280-5,시크빌리지,0,,,11410,홍제동, 
2011,, ,13,5,2016,"16,000",39.19,5,다세대,347-6,이안쉐르빌,0,,,11410,남가좌동, 
2012,, ,21,5,2016,500,15.92,1,다세대,132-47,(132-47),40,,,11410,연희동, 
2016,, ,2,5,2016,"27,000",67,2,연립,209-9,K-House(209-9),0,,,11410,홍은동, 
2016,16.05~18.05,신규,20,5,2016,"2,000",29.49,2,다세대,267-17,인욱빌(267-17),70,,,11410,홍제동, 
2003,, ,6,5,2016,"17,500",46.48,2,다세대,366-9,한양빌라(366-9),0,,,11410,북가좌동, 
1991,, ,20,5,2016,"14,000",52.65,2,다세대,8-556,낙원빌라,0,,,11410,홍은동, 
2016,16.05~18.05,신규,20,5,2016,"24,500",59.91,3,다세대,295-8,오성드림빌,0,,,11410,북가좌동, 
2004,, ,4,5,2016,"18,000",60.48,4,다세대,5-85,데미안빌,0,,,11410,북가좌동, 
1993,, ,9,5,2016,"7,500",37.76,3,다세대,295-3,해냄빌라,20,,,11410,북가좌동, 
1992,, ,4,5,2016,"3,000",38.05,1,다세대,523-23,(523-23),35,,,11410,연희동, 
2011,, ,9,5,2016,"1,000",14.7,4,다세대,187-16,(187-16),50,,,11410,북아현동, 
2002,16.05~18.05,신규,16,5,2016,"9,500",39.5,4,다세대,265-176,해주스카이빌,0,,,11410,홍은동, 
1997,, ,7,5,2016,"12,000",35.28,4,연립,1-341,(1-341),0,,,11410,북아현동, 
2013,, ,17,5,2016,"4,367",58.06,5,다세대,5-108,아리따움,18,,,11410,북가좌동, 
1991,, ,16,5,2016,"15,000",56.1,1,다세대,329-28,이조빌라,0,,,11410,북가좌동, 
2013,, ,16,5,2016,"10,000",26.06,1,다세대,265-492,루미아트B동,0,,,11410,홍은동, 
1986,, ,13,5,2016,"10,000",36.87,1,다세대,317-1,(317-1),0,,,11410,북가좌동, 
1992,, ,13,5,2016,"10,000",59.72,3,다세대,113-22,북아현그린빌라,0,,,11410,북아현동, 
1997,, ,12,5,2016,"13,500",72.54,4,연립,3-82,원앙맨션,0,,,11410,북가좌동, 
2007,16.05~18.05,신규,9,5,2016,"12,000",12.6,2,연립,194-30,브라운스톤연희,0,,,11410,연희동, 
2003,, ,12,5,2016,"16,000",51.66,1,다세대,19-23,(19-23),0,,,11410,홍제동, 
1992,, ,10,5,2016,"2,000",36.36,1,다세대,188-97,효성하이츠빌라,50,,,11410,홍은동, 
2011,, ,6,5,2016,"4,000",15.96,3,다세대,401-7,(401-7),10,,,11410,홍은동, 
2002,, ,6,5,2016,"15,000",51.53,4,다세대,373-12,부광아트빌,0,,,11410,북가좌동, 
2007,, ,7,5,2016,"20,000",66.6,3,다세대,1-764,(1-764),0,,,11410,북아현동, 
1985,, ,3,5,2016,"4,000",70.8,-1,다세대,9-479,(9-479),0,,,11410,홍은동, 
1986,, ,2,5,2016,"6,000",38.86,1,다세대,9-203,(9-203),0,,,11410,홍은동, 
1997,, ,2,5,2016,"7,500",41.31,2,다세대,347-25,동승빌라,0,,,11410,북가좌동, 
2011,, ,28,6,2016,"12,500",51.67,4,다세대,191-32,동아그린빌,0,,,11410,홍은동, 
2005,, ,14,6,2016,500,54.42,1,다세대,394-5,화이트빌4,50,,,11410,홍은동, 
2016,, ,30,6,2016,"25,000",51.68,5,다세대,151-64,리치에비뉴,0,,,11410,연희동, 
2014,, ,17,6,2016,"17,000",40.28,3,연립,340-4,하늘드리움,0,,,11410,북가좌동, 
2007,, ,4,6,2016,"11,000",48.88,2,다세대,1-72,상원빌-3,20,,,11410,북아현동, 
2008,, ,24,6,2016,"25,000",78.54,2,다세대,5-107,세종아트빌,0,,,11410,홍제동, 
2011,, ,20,6,2016,"8,000",14.31,5,다세대,418,오즈빌,10,,,11410,창천동, 
2013,, ,27,6,2016,700,16.14,3,다세대,406,(406-0),47,,,11410,창천동, 
2015,, ,15,6,2016,600,59.32,3,다세대,229-3,아스테르빌(229-3),31,,,11410,남가좌동, 
1994,, ,7,6,2016,"11,500",71.28,4,다세대,3-58,남경빌리지,0,,,11410,북가좌동, 
2003,, ,30,6,2016,"7,000",70.99,2,다세대,338-64,진한아트빌-비동,0,,,11410,홍은동, 
1995,, ,6,6,2016,"4,000",40.02,-1,연립,405-15,(405-15),0,,,11410,홍은동, 
2012,, ,4,6,2016,"8,000",28.65,2,다세대,397-29,골드클래스,30,,,11410,홍은동, 
2001,, ,22,6,2016,"12,000",67.82,1,다세대,533-17,이화빌라,0,,,11410,연희동, 
1989,, ,13,6,2016,"6,000",59.48,-1,다세대,364-3,(364-3),10,,,11410,남가좌동, 
2002,, ,11,6,2016,"6,000",23.81,2,다세대,69-2,백산타운,35,,,11410,연희동, 
1991,, ,25,6,2016,"10,000",72.48,3,연립,341-2,낙원하우스(341-2),50,,,11410,홍제동, 
1992,, ,17,6,2016,"16,000",53.73,1,다세대,237-9,연희하이츠빌라,0,,,11410,연희동, 
2008,, ,30,6,2016,"17,500",59.84,4,다세대,120-35,천연동근생및주택,0,,,11410,천연동, 
2002,, ,30,6,2016,"7,000",22.95,1,다세대,69-2,백산타운,20,,,11410,연희동, 
2012,, ,24,6,2016,"19,000",46.49,3,다세대,210,힐튼타운,0,,,11410,홍은동, 
2003,, ,20,6,2016,"20,000",84.97,4,다세대,5-41,파크빌라,0,,,11410,홍제동, 
2007,, ,21,6,2016,"1,000",151.2,-1,연립,170-1,율도국인(201동),75,,,11410,창천동, 
2016,, ,20,6,2016,"25,000",48.49,3,다세대,267-17,인욱빌(267-17),0,,,11410,홍제동, 
2016,, ,27,6,2016,"10,000",29.89,2,다세대,322-118,(322-118),30,,,11410,홍제동, 
2014,, ,28,6,2016,"22,000",52.39,3,다세대,311-8,삼성캐스빌(311-8),0,,,11410,북가좌동, 
1990,, ,18,6,2016,"6,000",82.35,-1,다세대,304-9,(304-9),0,,,11410,연희동, 
