aptNm,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
홍은동벽산,1997,, ,1,8,2020,"29,000",58.64,10,455,0,,,11410,홍은동, 
힐스테이트신촌,2020,, ,13,8,2020,"56,000",55.9706,18,1017,0,,,11410,북아현동, 
성원,2001,, ,20,8,2020,"52,000",84.95,1,740,0,,,11410,연희동, 
힐스테이트신촌,2020,, ,10,8,2020,"67,000",84.9154,4,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,6,8,2020,"63,000",84.6043,1,1017,0,,,11410,북아현동, 
천연뜨란채,2006,, ,4,8,2020,"55,000",75.55,3,145,0,,,11410,천연동, 
요진,1998,, ,13,8,2020,"1,000",59.04,13,150,20,,,11410,북가좌동, 
아름채,2004,, ,28,8,2020,"33,000",77.26,4,158-13,0,,,11410,홍제동, 
홍제원현대(459-0),2000,, ,24,8,2020,"45,000",84.9,17,459,0,,,11410,홍제동, 
홍제삼성래미안,2001,, ,1,8,2020,"30,000",84.33,13,461,60,,,11410,홍제동, 
신촌럭키,1999,, ,1,8,2020,"38,000",59.7,15,144,0,,,11410,대현동, 
힐스테이트신촌,2020,, ,23,8,2020,"57,000",84.968,4,1017,0,,,11410,북아현동, 
청구1차,1994,, ,10,8,2020,"40,000",84.78,6,453,0,,,11410,홍제동, 
힐스테이트신촌,2020,, ,3,8,2020,"4,201",42.074,2,1017,19,,,11410,북아현동, 
힐스테이트신촌,2020,, ,29,8,2020,"60,000",59.8404,14,1017,0,,,11410,북아현동, 
e편한세상신촌1단지,2018,, ,14,8,2020,"73,000",84.93,15,1013,0,,,11410,북아현동, 
디엠씨엘가,2017,, ,26,8,2020,"1,000",13.03,8,387,57,,,11410,남가좌동, 
홍제한양,1993,, ,1,8,2020,"34,000",84.77,1,82,0,,,11410,홍제동, 
힐스테이트신촌,2020,, ,25,8,2020,"10,000",59.8404,3,1017,150,,,11410,북아현동, 
힐스테이트신촌,2020,, ,27,8,2020,"70,000",84.6043,9,1017,0,,,11410,북아현동, 
동림,2001,, ,1,8,2020,"28,000",84.74,8,8-476,0,,,11410,홍은동, 
홍제비콘드림힐,2006,, ,1,8,2020,"29,000",64.274,7,468,0,,,11410,홍제동, 
DMC래미안e편한세상,2012,, ,1,8,2020,"68,250",120.93,14,481,0,,,11410,북가좌동, 
힐스테이트신촌,2020,, ,7,8,2020,"66,000",84.9557,14,1017,0,,,11410,북아현동, 
홍제센트럴IPARK,2020,, ,22,8,2020,"18,000",59.98,2,473,100,,,11410,홍제동, 
성원,2001,, ,4,8,2020,"5,000",84.95,7,740,140,,,11410,연희동, 
힐스테이트신촌,2020,, ,24,8,2020,"55,000",59.8404,12,1017,0,,,11410,북아현동, 
충정리시온,2004,, ,20,8,2020,"1,000",33.32,10,465,90,,,11410,충정로3가, 
두산,1999,, ,29,8,2020,"42,000",59.96,3,1009,0,,,11410,북아현동, 
홍제현대,1992,, ,25,8,2020,"10,000",106.18,1,331,120,,,11410,홍제동, 
힐스테이트신촌,2020,, ,25,8,2020,"54,000",59.8404,7,1017,0,,,11410,북아현동, 
DMC파크뷰자이2단지,2015,, ,28,8,2020,"50,000",84.968,17,385,0,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,23,8,2020,"30,000",55.9706,12,1017,100,,,11410,북아현동, 
힐스테이트신촌,2020,, ,22,8,2020,"10,000",59.8404,6,1017,150,,,11410,북아현동, 
힐스테이트신촌,2020,, ,24,8,2020,"77,000",119.958,14,1017,0,,,11410,북아현동, 
신촌럭키,1999,, ,29,8,2020,"33,500",59.7,1,144,0,,,11410,대현동, 
경남102동,2008,, ,31,8,2020,"28,000",59.97,2,1010,0,,,11410,북아현동, 
신촌럭키,1999,, ,12,8,2020,"20,000",59.7,14,144,60,,,11410,대현동, 
연희파크푸르지오,2018,, ,20,8,2020,"49,000",59.9835,5,747,0,,,11410,연희동, 
신촌푸르지오,2015,, ,12,8,2020,"10,000",59.993,11,1011,150,,,11410,북아현동, 
임광,1999,, ,15,8,2020,"35,000",59.96,18,738,10,,,11410,연희동, 
새롬,2003,, ,21,8,2020,"32,550",94.74,1,3-19,0,,,11410,충정로3가, 
힐스테이트신촌,2020,, ,3,8,2020,"5,629",37.969,14,1017,7,,,11410,북아현동, 
홍제한양,1993,, ,28,8,2020,"31,600",60.06,5,82,0,,,11410,홍제동, 
청구1차,1994,, ,22,8,2020,"36,000",84.78,13,453,0,,,11410,홍제동, 
더스타일하우스디센트럴,2020,, ,7,8,2020,"10,230",35.8514,21,480,61,,,11410,충정로3가, 
힐스테이트신촌,2020,, ,13,8,2020,"5,629",37.969,10,1017,7,,,11410,북아현동, 
독립문극동(200-0),1998,, ,31,8,2020,"36,000",102.45,21,200,76,,,11410,현저동, 
제니스,2017,, ,28,8,2020,"1,000",73.27,5,131-2,40,,,11410,홍제동, 
동부센트레빌,2002,, ,31,8,2020,"37,000",59.86,6,260,0,,,11410,냉천동, 
힐스테이트신촌,2020,, ,12,8,2020,"55,000",59.8404,12,1017,0,,,11410,북아현동, 
DMC센트럴아이파크,2018,, ,15,8,2020,"45,000",59.91,15,388,0,,,11410,남가좌동, 
홍제원현대(459-0),2000,, ,28,8,2020,"36,000",59.93,9,459,0,,,11410,홍제동, 
래미안루센티아,2020,, ,11,8,2020,"10,000",59.98,20,390,130,,,11410,남가좌동, 
대우푸르지오,2002,, ,4,8,2020,"39,000",59.79,7,739,0,,,11410,연희동, 
DMC센트럴아이파크,2018,, ,12,8,2020,"55,000",59.91,7,388,0,,,11410,남가좌동, 
DMC래미안e편한세상,2012,, ,4,8,2020,"57,750",84.92,10,481,0,,,11410,북가좌동, 
DMC센트럴아이파크,2018,, ,24,8,2020,"30,000",84.97,3,388,100,,,11410,남가좌동, 
이대경우타운,2018,, ,20,8,2020,"17,800",15.32,5,90-20,0,,,11410,대현동, 
홍제한양,1993,, ,25,8,2020,"33,500",60.06,7,82,0,,,11410,홍제동, 
두산,1999,, ,28,8,2020,"3,000",59.96,14,1009,110,,,11410,북아현동, 
DMC센트럴아이파크,2018,, ,29,8,2020,"60,000",84.97,5,388,0,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,29,8,2020,"50,000",84.9154,7,1017,0,,,11410,북아현동, 
DMC래미안e편한세상,2012,, ,31,8,2020,"56,500",84.93,29,481,0,,,11410,북가좌동, 
DMC래미안e편한세상,2012,, ,28,8,2020,"49,000",59.97,5,481,0,,,11410,북가좌동, 
홍제한양,1993,, ,1,8,2020,"18,000",60.06,9,82,38,,,11410,홍제동, 
DMC래미안e편한세상,2012,, ,29,8,2020,"20,000",84.95,21,481,100,,,11410,북가좌동, 
이대경우타운,2018,, ,24,8,2020,"16,065",12.12,4,90-20,0,,,11410,대현동, 
DMC래미안e편한세상,2012,, ,26,8,2020,"61,000",84.94,5,481,0,,,11410,북가좌동, 
DMC래미안e편한세상,2012,, ,28,8,2020,"56,000",84.92,10,481,0,,,11410,북가좌동, 
진흥,2002,, ,31,8,2020,"36,000",78.02,10,459,0,,,11410,홍은동, 
동일1차,2000,, ,31,8,2020,"22,000",84.7,2,312-240,0,,,11410,홍제동, 
홍은동풍림아이원,2002,, ,31,8,2020,"40,000",116.101,8,460,0,,,11410,홍은동, 
홍제삼성래미안,2001,, ,29,8,2020,"43,000",60,4,461,0,,,11410,홍제동, 
피어리스,1987,, ,1,8,2020,"43,000",84.24,15,222,0,,,11410,충정로3가, 
천연뜨란채,2006,, ,31,8,2020,"30,000",30.17,9,145,0,,,11410,천연동, 
e편한세상신촌1단지,2018,, ,26,8,2020,"72,000",84.93,6,1013,0,,,11410,북아현동, 
디엠씨엘가,2017,, ,1,8,2020,"1,000",13.03,6,387,55,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,30,8,2020,"60,000",59.8404,13,1017,0,,,11410,북아현동, 
신촌럭키,1999,, ,29,8,2020,"20,000",83.38,10,144,80,,,11410,대현동, 
힐스테이트신촌,2020,, ,29,8,2020,"70,000",84.6043,19,1017,0,,,11410,북아현동, 
래미안루센티아,2020,, ,28,8,2020,"56,500",84.84,4,390,0,,,11410,남가좌동, 
신촌럭키,1999,, ,11,8,2020,"33,600",59.7,8,144,0,,,11410,대현동, 
힐스테이트신촌,2020,, ,28,8,2020,"60,000",59.8404,11,1017,0,,,11410,북아현동, 
DMC래미안e편한세상,2012,, ,7,8,2020,"59,000",84.95,6,481,0,,,11410,북가좌동, 
돈의문센트레빌,2011,, ,28,8,2020,"70,000",84.99,3,261,0,,,11410,냉천동, 
디엠씨엘가,2017,, ,1,8,2020,"14,000",13.03,10,387,0,,,11410,남가좌동, 
독립문극동(200-0),1998,, ,28,8,2020,"45,000",59.58,16,200,0,,,11410,현저동, 
DMC래미안e편한세상,2012,, ,28,8,2020,"54,600",84.95,13,481,0,,,11410,북가좌동, 
월드컵현대,1998,, ,28,8,2020,"35,000",59.76,13,371-1,0,,,11410,북가좌동, 
경남102동,2008,, ,27,8,2020,"30,000",82.21,2,1010,25,,,11410,북아현동, 
e편한세상신촌1단지,2018,, ,26,8,2020,"72,000",84.93,6,1013,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,8,8,2020,"65,000",84.9557,4,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,2,8,2020,"50,000",59.8404,6,1017,0,,,11410,북아현동, 
신촌푸르지오,2015,, ,10,8,2020,"5,000",59.88,3,1011,160,,,11410,북아현동, 
두산,1999,, ,1,8,2020,"38,000",59.96,3,1009,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,20,8,2020,"7,000",84.6043,19,1017,250,,,11410,북아현동, 
독립문극동(200-0),1998,, ,22,8,2020,"53,000",102.45,10,200,9,,,11410,현저동, 
DMC파크뷰자이2단지,2015,, ,12,8,2020,"57,000",84.909,3,385,0,,,11410,남가좌동, 
DMC래미안e편한세상,2012,, ,22,8,2020,"57,750",84.95,9,481,0,,,11410,북가좌동, 
DMC센트레빌,2009,, ,25,8,2020,"10,000",59.95,2,381,120,,,11410,남가좌동, 
신촌푸르지오,2015,, ,22,8,2020,"59,000",59.88,8,1011,0,,,11410,북아현동, 
연대JK,2012,, ,15,8,2020,"1,000",28.9,5,518,85,,,11410,창천동, 
천연뜨란채,2006,, ,17,8,2020,"38,000",57.78,4,145,0,,,11410,천연동, 
돈의문센트레빌,2011,, ,19,8,2020,"40,000",84.99,6,261,0,,,11410,냉천동, 
유원하나,1996,, ,17,8,2020,"5,000",103.11,13,454,125,,,11410,홍제동, 
DMC래미안e편한세상,2012,, ,25,8,2020,"60,000",84.93,19,481,0,,,11410,북가좌동, 
힐스테이트신촌,2020,20.10~22.10,신규,21,8,2020,"57,000",59.8404,6,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,15,8,2020,"55,000",59.8404,10,1017,0,,,11410,북아현동, 
DMC래미안클라시스,2000,, ,24,8,2020,"34,500",59.93,2,377,0,,,11410,남가좌동, 
요진,1998,, ,24,8,2020,"30,000",59.04,6,150,0,,,11410,북가좌동, 
신촌푸르지오,2015,, ,24,8,2020,"60,000",59.9093,12,1011,0,,,11410,북아현동, 
돈의문센트레빌(215),2011,, ,24,8,2020,"2,657",30.19,8,261-1,26,,,11410,냉천동, 
디엠씨엘가,2017,, ,20,8,2020,"1,000",13.03,5,387,55,,,11410,남가좌동, 
DMC파크뷰자이1단지,2015,, ,15,8,2020,"63,000",84.971,26,385,0,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,15,8,2020,"65,000",84.9715,3,1017,0,,,11410,북아현동, 
DMC센트레빌,2009,, ,24,8,2020,"54,500",84.97,15,381,0,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,22,8,2020,"60,000",59.8404,18,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,21,8,2020,"20,000",55.9706,10,1017,130,,,11410,북아현동, 
천연뜨란채,2006,, ,22,8,2020,"42,000",55.85,3,145,0,,,11410,천연동, 
성우아파트,2005,, ,18,8,2020,"40,000",84.48,2,1-97,0,,,11410,북아현동, 
힐스테이트신촌,2020,20.09~22.09,신규,16,8,2020,"54,000",59.8404,3,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,22,8,2020,"30,000",55.9706,8,1017,90,,,11410,북아현동, 
디엠씨엘가,2017,, ,24,8,2020,"1,000",13.03,8,387,57,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,24,8,2020,"55,000",59.8404,12,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,5,8,2020,"52,500",55.9706,12,1017,0,,,11410,북아현동, 
남가좌동현대,1999,, ,22,8,2020,"46,000",114.9,2,376,0,,,11410,남가좌동, 
e편한세상신촌1단지,2018,, ,15,8,2020,"56,700",59.85,9,1013,0,,,11410,북아현동, 
디엠씨엘가,2017,, ,3,8,2020,"1,000",13.03,11,387,55,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,8,8,2020,"56,000",55.9706,5,1017,0,,,11410,북아현동, 
DMC래미안e편한세상,2012,, ,21,8,2020,"50,000",153.25,2,481,150,,,11410,북가좌동, 
DMC래미안e편한세상,2012,, ,21,8,2020,"25,000",84.95,14,481,100,,,11410,북가좌동, 
힐스테이트신촌,2020,, ,7,8,2020,"55,000",59.8404,8,1017,0,,,11410,북아현동, 
홍은동풍림아이원,2002,, ,21,8,2020,"31,000",84.918,6,460,0,,,11410,홍은동, 
충림예하임,2010,, ,21,8,2020,"45,000",84.6,5,477,0,,,11410,충정로3가, 
DMC래미안클라시스(임대),2000,, ,18,8,2020,"3,812",30.56,3,377-1,0,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,21,8,2020,"60,000",59.8404,16,1017,0,,,11410,북아현동, 
디엠씨엘가,2017,, ,21,8,2020,"23,500",26.7,3,387,0,,,11410,남가좌동, 
홍은동벽산,1997,20.08~22.08,신규,14,8,2020,"40,000",84.78,13,455,0,,,11410,홍은동, 
힐스테이트신촌,2020,, ,3,8,2020,"55,000",59.8404,4,1017,0,,,11410,북아현동, 
대우푸르지오,2002,, ,8,8,2020,"60,000",114.705,12,739,0,,,11410,연희동, 
청구1차,1994,, ,20,8,2020,"43,000",84.78,6,453,0,,,11410,홍제동, 
두산,1999,, ,16,8,2020,"40,000",59.96,2,1009,0,,,11410,북아현동, 
남가좌동현대,1999,, ,15,8,2020,"50,000",84.78,13,376,0,,,11410,남가좌동, 
DMC센트럴아이파크,2018,, ,20,8,2020,"9,480",59.91,2,388,41,,,11410,남가좌동, 
인왕산현대,2000,, ,15,8,2020,"38,000",59.93,6,460,0,,,11410,홍제동, 
극동,1995,, ,20,8,2020,"22,500",84.92,5,454,0,,,11410,홍은동, 
극동,1995,20.09~22.09,신규,16,8,2020,"30,000",84.92,2,454,0,,,11410,홍은동, 
인왕산현대,2000,, ,11,8,2020,"30,000",59.93,1,460,0,,,11410,홍제동, 
힐스테이트신촌,2020,, ,19,8,2020,"69,000",84.6043,19,1017,0,,,11410,북아현동, 
청구2차,1997,, ,4,8,2020,"36,000",59.89,11,453-1,0,,,11410,홍제동, 
DMC래미안e편한세상,2012,, ,10,8,2020,"73,500",120.93,10,481,0,,,11410,북가좌동, 
독립문극동(201-0),1998,, ,19,8,2020,"2,955",27,3,201,0,,,11410,현저동, 
금호어울림,2016,, ,18,8,2020,"55,000",84.9054,12,471,0,,,11410,홍제동, 
"현대(1,2차)",1988,, ,18,8,2020,"34,000",73.98,5,202-5,0,,,11410,홍은동, 
독립문극동(200-0),1998,, ,18,8,2020,"55,000",84.87,19,200,0,,,11410,현저동, 
홍제원현대(459-0),2000,, ,8,8,2020,"38,000",59.93,6,459,0,,,11410,홍제동, 
힐스테이트신촌,2020,, ,10,8,2020,"48,500",52.8449,1,1017,0,,,11410,북아현동, 
천연뜨란채,2006,, ,17,8,2020,"40,000",55.82,13,145,0,,,11410,천연동, 
홍제한양,1993,, ,4,8,2020,"63,000",120.14,5,82,0,,,11410,홍제동, 
현대그린,1996,, ,12,8,2020,"4,000",84.96,5,455,95,,,11410,홍제동, 
진흥,2002,, ,13,8,2020,"5,000",110.4,12,459,150,,,11410,홍은동, 
두산,1997,, ,12,8,2020,"40,500",84.84,9,456,0,,,11410,홍은동, 
월드컵현대,1998,, ,1,8,2020,"35,000",59.76,11,371-1,0,,,11410,북가좌동, 
남가좌동현대,1999,20.08~21.08,갱신,8,8,2020,"5,000",59.4,9,376,85,"5,000",85,11410,남가좌동, 
DMC센트럴아이파크,2018,, ,12,8,2020,"55,000",59.91,7,388,0,,,11410,남가좌동, 
DMC래미안e편한세상,2012,, ,13,8,2020,"63,000",84.97,12,481,0,,,11410,북가좌동, 
DMC파크뷰자이2단지,2015,, ,13,8,2020,"55,000",59.981,3,385,0,,,11410,남가좌동, 
대우푸르지오,2002,, ,10,8,2020,"39,000",59.584,20,739,0,,,11410,연희동, 
반석블레스,2013,, ,12,8,2020,"4,500",84.92,2,440-1,0,,,11410,홍은동, 
북아현맨션,1975,, ,12,8,2020,"16,000",84.95,2,114-1,0,,,11410,북아현동, 
홍은동벽산,1997,, ,8,8,2020,"33,000",84.78,6,455,10,,,11410,홍은동, 
중앙하이츠,2001,, ,10,8,2020,"26,000",59.23,9,342,0,,,11410,홍제동, 
e편한세상신촌4단지,2018,, ,11,8,2020,"78,000",84.82,8,1013,0,,,11410,북아현동, 
홍제원현대(459-0),2000,, ,1,8,2020,"50,000",114.72,3,459,0,,,11410,홍제동, 
북한산두산위브,2020,, ,10,8,2020,"54,000",84.98,7,467,0,,,11410,홍은동, 
천연뜨란채,2006,, ,11,8,2020,"42,000",56.08,13,145,0,,,11410,천연동, 
홍제원현대(459-0),2000,, ,7,8,2020,"33,000",59.93,1,459,0,,,11410,홍제동, 
문화촌현대,2002,, ,3,8,2020,"26,200",59.94,1,463,0,,,11410,홍제동, 
신촌푸르지오,2015,, ,3,8,2020,"41,000",109.09,3,1011,0,,,11410,북아현동, 
DMC래미안e편한세상,2012,, ,10,8,2020,"73,500",120.93,10,481,0,,,11410,북가좌동, 
DMC래미안e편한세상,2012,, ,10,8,2020,"59,000",84.94,1,481,0,,,11410,북가좌동, 
DMC래미안e편한세상,2012,, ,11,8,2020,"51,000",84.95,4,481,0,,,11410,북가좌동, 
DMC래미안클라시스,2000,, ,11,8,2020,"48,000",114.93,1,377,0,,,11410,남가좌동, 
남양,1999,, ,10,8,2020,"30,000",59.94,16,457,0,,,11410,홍제동, 
DMC파크뷰자이2단지,2015,, ,7,8,2020,"50,000",84.909,19,385,30,,,11410,남가좌동, 
DMC한양,1987,, ,10,8,2020,"45,000",116.76,1,431,0,,,11410,북가좌동, 
천연뜨란채,2006,, ,8,8,2020,"20,000",55.85,10,145,45,,,11410,천연동, 
힐스테이트신촌,2020,, ,10,8,2020,"55,000",55.9706,14,1017,0,,,11410,북아현동, 
"현대(1,2차)",1988,, ,10,8,2020,"32,000",73.98,9,202-5,0,,,11410,홍은동, 
청구3차,2001,, ,4,8,2020,"32,000",59.4,13,462,0,,,11410,홍제동, 
유원하나,1996,, ,10,8,2020,"40,000",82.35,7,454,0,,,11410,홍제동, 
힐스테이트신촌,2020,, ,8,8,2020,"63,000",84.6043,5,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,7,8,2020,"70,000",84.6043,7,1017,0,,,11410,북아현동, 
e편한세상신촌4단지,2018,, ,6,8,2020,"73,000",59.9,26,1013,0,,,11410,북아현동, 
신촌럭키,1999,, ,7,8,2020,"38,000",59.7,3,144,0,,,11410,대현동, 
청구1차,1994,, ,5,8,2020,"45,000",84.78,10,453,0,,,11410,홍제동, 
홍제삼성래미안,2001,, ,7,8,2020,"24,500",32.76,10,461,0,,,11410,홍제동, 
돈의문센트레빌,2011,, ,7,8,2020,"30,000",59.98,5,261,85,,,11410,냉천동, 
DMC래미안e편한세상,2012,, ,7,8,2020,"51,000",84.95,4,481,0,,,11410,북가좌동, 
힐스테이트신촌,2020,, ,7,8,2020,"53,000",59.8404,10,1017,0,,,11410,북아현동, 
홍은동벽산,1997,, ,7,8,2020,"40,000",84.96,6,455,0,,,11410,홍은동, 
DMC래미안e편한세상,2012,, ,7,8,2020,"57,700",84.92,13,481,0,,,11410,북가좌동, 
DMC래미안e편한세상,2012,, ,6,8,2020,"67,500",84.97,16,481,0,,,11410,북가좌동, 
힐스테이트신촌,2020,, ,5,8,2020,"63,000",84.9715,5,1017,0,,,11410,북아현동, 
유원하나,1996,, ,6,8,2020,"26,000",58.77,13,454,0,,,11410,홍제동, 
힐스테이트신촌,2020,, ,5,8,2020,"54,000",55.9706,9,1017,0,,,11410,북아현동, 
무악재한화,2001,, ,5,8,2020,"50,000",84.28,4,464,0,,,11410,홍제동, 
홍제원현대(459-0),2000,20.09~22.09,신규,5,8,2020,"38,000",59.93,11,459,0,,,11410,홍제동, 
홍제한양,1993,, ,3,8,2020,"17,000",60.06,13,82,35,,,11410,홍제동, 
힐스테이트신촌,2020,, ,4,8,2020,"66,000",84.9715,7,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,4,8,2020,"50,000",59.8404,3,1017,0,,,11410,북아현동, 
DMC래미안e편한세상,2012,20.09~22.09,신규,1,8,2020,"52,000",59.97,3,481,0,,,11410,북가좌동, 
신촌럭키,1999,, ,1,8,2020,"47,000",83.38,15,144,0,,,11410,대현동, 
청구3차,2001,, ,3,8,2020,"41,000",84.96,5,462,0,,,11410,홍제동, 
홍은미성,1985,, ,3,8,2020,"23,700",65.43,7,186-1,0,,,11410,홍은동, 
현대그린,1996,, ,9,9,2020,"34,000",84.96,1,455,0,,,11410,홍제동, 
홍제센트럴IPARK,2020,, ,28,9,2020,"50,000",59.9837,10,473,0,,,11410,홍제동, 
홍제원현대(459-0),2000,, ,12,9,2020,"26,000",59.93,8,459,40,,,11410,홍제동, 
힐스테이트신촌,2020,, ,26,9,2020,"70,000",84.968,3,1017,0,,,11410,북아현동, 
남가좌동현대,1999,, ,11,9,2020,"16,500",84.78,2,376,110,,,11410,남가좌동, 
홍제한양,1993,, ,29,9,2020,"32,000",60.06,12,82,0,,,11410,홍제동, 
홍제한양,1993,, ,22,9,2020,"35,000",60.06,6,82,0,,,11410,홍제동, 
DMC센트레빌,2009,, ,11,9,2020,"42,000",59.95,13,381,0,,,11410,남가좌동, 
독립문극동(200-0),1998,, ,26,9,2020,"55,000",84.87,11,200,0,,,11410,현저동, 
홍제삼성래미안,2001,, ,23,9,2020,"29,900",60,1,461,0,,,11410,홍제동, 
파라타워,2020,, ,25,9,2020,"1,000",15.792,4,90-70,75,,,11410,대현동, 
두산,1999,, ,18,9,2020,"15,000",59.96,13,1009,60,,,11410,북아현동, 
천연뜨란채,2006,, ,26,9,2020,"42,000",56.02,15,145,0,,,11410,천연동, 
힐스테이트신촌,2020,, ,7,9,2020,"65,000",59.8404,17,1017,0,,,11410,북아현동, 
천연뜨란채,2006,, ,28,9,2020,"55,000",75.55,6,145,0,,,11410,천연동, 
힐스테이트신촌,2020,, ,24,9,2020,"3,803",37.969,10,1017,17,,,11410,북아현동, 
홍제센트럴IPARK,2020,, ,28,9,2020,"50,000",59.98,10,473,0,,,11410,홍제동, 
독립문극동(200-0),1998,, ,23,9,2020,"45,000",59.58,6,200,0,,,11410,현저동, 
신촌럭키,1999,, ,2,9,2020,"46,000",83.38,3,144,0,,,11410,대현동, 
힐스테이트신촌,2020,, ,25,9,2020,"60,000",59.8404,13,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,15,9,2020,"50,000",84.9557,5,1017,60,,,11410,북아현동, 
신촌푸르지오,2015,, ,5,9,2020,"37,000",34.25,1,1011,0,,,11410,북아현동, 
독립문극동(200-0),1998,, ,19,9,2020,"51,000",84.87,12,200,0,,,11410,현저동, 
독립문삼호,1995,, ,14,9,2020,"42,000",84.78,4,100,30,,,11410,영천동, 
독립문극동(200-0),1998,, ,5,9,2020,"43,000",59.58,4,200,0,,,11410,현저동, 
서울맨션,1972,, ,22,9,2020,"12,000",59.37,1,315-7,25,,,11410,홍제동, 
힐스테이트신촌,2020,, ,18,9,2020,"40,000",84.9557,3,1017,110,,,11410,북아현동, 
힐스테이트신촌,2020,, ,15,9,2020,"50,000",84.9557,5,1017,60,,,11410,북아현동, 
힐스테이트신촌,2020,, ,21,9,2020,"50,000",42.074,12,1017,0,,,11410,북아현동, 
래미안루센티아,2020,, ,19,9,2020,"63,000",84.84,7,390,30,,,11410,남가좌동, 
홍제현대,1992,, ,17,9,2020,"20,000",75.15,7,331,70,,,11410,홍제동, 
힐스테이트신촌,2020,, ,3,9,2020,"67,000",84.6043,2,1017,0,,,11410,북아현동, 
북아현경남,1996,, ,11,9,2020,"40,000",84.91,10,1006,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,14,9,2020,"60,000",84.9154,2,1017,0,,,11410,북아현동, 
신촌푸르지오,2015,, ,5,9,2020,"37,000",34.25,1,1011,0,,,11410,북아현동, 
홍제삼성래미안,2001,, ,5,9,2020,"53,000",84.33,7,461,0,,,11410,홍제동, 
DMC센트레빌,2009,, ,11,9,2020,"42,000",59.95,13,381,0,,,11410,남가좌동, 
힐스테이트신촌,2020,, ,9,9,2020,"57,000",59.8404,9,1017,0,,,11410,북아현동, 
힐스테이트신촌,2020,, ,9,9,2020,"30,000",59.8404,3,1017,95,,,11410,북아현동, 
파라타워,2020,, ,7,9,2020,"19,000",15.792,3,90-70,0,,,11410,대현동, 
힐스테이트신촌,2020,, ,6,9,2020,"50,000",59.8404,5,1017,0,,,11410,북아현동, 
신촌푸르지오,2015,, ,5,9,2020,"37,000",34.25,1,1011,0,,,11410,북아현동, 
문화촌현대,2002,, ,2,9,2020,"33,000",59.94,1,463,0,,,11410,홍제동, 
힐스테이트신촌,2020,, ,2,9,2020,"67,000",84.6043,3,1017,0,,,11410,북아현동, 
금호어울림,2016,, ,6,9,2020,"15,000",84.7861,9,471,100,,,11410,홍제동, 
