dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
20190810,"16,000",0,0,2015,, ,18.98,7,90-58,(90-58),,,11410,서대문구,대현동, 
20190812,"7,500",0,0,2002,, ,13.33,5,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20190813,"9,000",0,0,2002,, ,22.9,2,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20190814,"18,500",0,0,2019,, ,17.84,15,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20190814,"18,500",0,0,2019,, ,17.84,15,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20190814,"20,000",0,0,2019,, ,17.84,10,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20190822,"23,000",0,0,2019,, ,39.71,2,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20190824,"5,000",25,0,2002,, ,25.73,6,76-24,(76-24),,,11410,서대문구,연희동, 
20190904,"1,000",75,0,2006,, ,29.25,14,117,충정로대우디오빌,,,11410,서대문구,합동, 
20190921,"9,000",0,0,2002,, ,25.73,5,76-24,(76-24),,,11410,서대문구,연희동, 
20190921,"9,000",0,0,2002,, ,25.73,5,76-24,(76-24),,,11410,서대문구,연희동, 
20190923,"10,000",0,0,2005,, ,19.01,2,103-7,스페이스엠,,,11410,서대문구,연희동, 
20190925,"18,500",0,0,2019,, ,17.84,8,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20190927,"18,000",0,0,2009,, ,25.35,19,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190927,"2,000",60,0,2005,, ,26.34,9,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20190930,"21,500",0,0,2018,, ,21.43,9,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20190930,"21,500",0,0,2018,, ,21.43,9,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20190930,"21,500",0,0,2018,, ,21.43,9,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20191006,"18,000",0,0,2019,, ,17.84,5,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20191008,"22,000",0,0,2019,, ,33.79,3,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20191014,"18,000",0,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20191016,"19,000",0,0,2009,, ,28.82,14,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20191016,"3,000",60,0,2009,, ,25.35,8,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20191018,"1,000",78,0,2017,, ,20.37,8,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20191019,"8,190",0,0,2015,, ,14.04,6,90-41,(90-41),,,11410,서대문구,대현동, 
20191026,"5,000",50,0,2009,, ,25.35,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20191029,"18,500",0,0,2019,, ,17.84,12,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20191029,"1,000",70,0,2018,, ,17.31,13,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20191106,"33,000",0,0,2007,, ,64.41,7,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20191108,"13,000",10,0,2019,, ,18.02,5,90-36,이화블로섬하우스,,,11410,서대문구,대현동, 
20191109,"3,000",60,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20191115,"28,000",0,0,2014,, ,36.8,8,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20191121,"19,000",0,0,2019,, ,17.84,10,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20191121,"12,000",10,0,2003,, ,26.32,7,136-7,(136-7),,,11410,서대문구,연희동, 
20191124,"10,000",0,0,2002,, ,13.33,5,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20191127,"10,000",0,0,2002,, ,13.33,5,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20191130,"17,600",0,0,2017,, ,19.31,5,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20191130,"16,800",0,0,2017,, ,20.27,6,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20191210,"1,000",75,0,2017,, ,20.27,5,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20191214,"20,500",0,0,2014,, ,23.7,13,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20191214,"1,000",42,0,2002,, ,20.72,7,100-15,브라운 힐,,,11410,서대문구,연희동, 
20191223,"15,750",0,0,2017,, ,19.39,2,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20191225,"23,000",0,0,2019,, ,20.05,8,110-22,신촌 스타게이트,,,11410,서대문구,대현동, 
20191226,"19,000",0,0,2005,, ,31.41,6,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20191228,"10,000",35,0,2017,, ,20.27,10,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20191228,"1,000",85,0,2019,, ,17.84,16,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20191231,"5,000",75,0,2014,, ,27.61,6,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20191231,"18,500",0,0,2018,, ,17.66,15,90-77,유씨유 이대,,,11410,서대문구,대현동, 
