dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,houseType,jibun,mhouseNm,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20200129,500,50,0,2003,, ,35.34,2,다세대,265-73,화이트빌6차,,,11410,홍은동, 
20200129,"17,000",0,0,2019,, ,25.68,5,다세대,10-238,미소지움103동,,,11410,홍은동, 
20200129,"30,000",0,0,2010,, ,60.78,5,다세대,107-11,오션빌16B,,,11410,연희동, 
20200129,500,47,0,2017,, ,14.07,2,다세대,324-40,(324-40),,,11410,남가좌동, 
20200129,"20,000",0,0,2002,, ,78.39,1,다세대,347-34,삼환빌라,,,11410,북가좌동, 
20200129,"2,000",70,0,1998,, ,63.99,3,다세대,80-48,강산빌라,,,11410,북가좌동, 
20200129,"25,000",0,0,2009,, ,68.94,7,다세대,164,천지인(펠리체),,,11410,홍은동, 
20200129,"22,500",0,0,2015,, ,37.31,2,다세대,410-9,해오름타운,,,11410,홍은동, 
20200129,"20,000",0,0,2002,, ,78.39,1,다세대,347-34,삼환빌라,,,11410,북가좌동, 
20200130,"23,000",0,0,2018,, ,21,8,다세대,90-35,이대다올노블리움2차(비동),,,11410,대현동, 
20200130,"11,000",25,0,2000,, ,30.05,1,다세대,90-21,현대빌라,,,11410,천연동, 
20200130,"47,000",0,0,2019,, ,71.27,4,다세대,727-5,연희캐슬,,,11410,연희동, 
20200130,"3,000",35,0,2012,, ,17.51,4,다세대,328-14,다인하우스(328-14),,,11410,북가좌동, 
20200130,"15,000",0,0,2018,, ,15.32,5,다세대,261-5,롯데빌라,,,11410,홍제동, 
20200130,"10,000",0,0,2002,, ,19.89,4,다세대,136-23,타임스퀘어,,,11410,연희동, 
20200130,"10,000",13,0,2004,, ,37.37,3,다세대,218-23,이스턴빌,,,11410,연희동, 
20200130,"13,000",0,0,2003,, ,41.76,1,연립,136,혜성빌,,,11410,대신동, 
20200130,"18,000",0,0,2002,, ,58.62,3,다세대,80-129,경성하이빌(80-129),,,11410,북가좌동, 
20200130,"1,000",50,0,2009,, ,29.16,2,다세대,127-6,(127-6),,,11410,대신동, 
20200130,"9,000",0,0,2016,, ,18.72,2,다세대,421-22,인하우스,,,11410,홍은동, 
20200130,"5,000",0,0,2002,, ,62.53,2,다세대,537-11,우신빌라,,,11410,연희동, 
20200130,"17,000",0,0,1985,, ,45.96,2,연립,141-34,동진빌라,,,11410,연희동, 
20200131,500,45,0,2012,, ,13.2,2,다세대,322-13,드림캐슬3,,,11410,남가좌동, 
20200131,"16,000",0,0,2015,, ,29.28,5,다세대,98-20,금화팰리스,,,11410,천연동, 
20200131,"14,000",0,0,2019,, ,21.1,4,다세대,10-236,미소지움,,,11410,홍은동, 
20200131,"5,000",60,0,2003,20.02~22.02,신규,41.76,2,연립,136,혜성빌,,,11410,대신동, 
20200131,"25,500",0,0,2003,, ,57.8,4,다세대,315-18,신안월드(315-18),,,11410,북가좌동, 
20200131,"30,000",0,0,2002,, ,76.69,4,다세대,74-8,에덴쉐르빌,,,11410,연희동, 
20200131,"15,000",0,0,1994,, ,35,2,다세대,410-22,연희백산빌라,,,11410,연희동, 
20200131,"15,000",0,0,1991,, ,58.35,4,다세대,305-10,정원빌라,,,11410,북가좌동, 
20200131,"1,000",40,0,2013,, ,13.34,3,다세대,324-28,명지하우스(324-28),,,11410,남가좌동, 
20200131,"10,000",0,0,1996,, ,37.22,2,다세대,519-78,(519-78),,,11410,연희동, 
20200131,"17,500",0,0,2015,, ,51.27,1,다세대,5-152,현대빌,,,11410,홍제동, 
20200131,"5,000",10,0,2011,, ,18.45,2,다세대,401-7,(401-7),,,11410,홍은동, 
20200131,"15,000",0,0,2011,, ,25.64,4,다세대,277-28,우성팰리스(277-28),,,11410,북가좌동, 
20200201,"28,000",0,0,2002,, ,62.91,4,다세대,121-3,드림빌,,,11410,연희동, 
20200201,"20,000",70,0,2006,, ,114.79,3,연립,129-3,바우하우스(129-3),,,11410,대신동, 
20200201,"1,000",70,0,2001,, ,28.29,3,다세대,100-28,A동,,,11410,창천동, 
20200201,"24,000",0,0,2008,, ,70.21,2,다세대,1-1,에덴빌라,,,11410,북가좌동, 
20200201,"22,000",0,0,2012,, ,73.7,2,다세대,312-297,-,,,11410,홍제동, 
20200201,500,70,0,2006,, ,31.99,3,다세대,48-63,화이트빌(A동),,,11410,연희동, 
20200201,"2,000",70,0,2015,, ,29.39,5,다세대,322-14,동화빌라,,,11410,북가좌동, 
20200201,"1,000",100,0,2018,, ,21,10,다세대,90-42,이대다올노블리움2차(에이동),,,11410,대현동, 
20200201,"24,000",0,0,2014,, ,57.31,3,다세대,291-3,만민하늘애(291-3),,,11410,홍제동, 
20200201,"17,000",0,0,2008,, ,53.895,2,다세대,5-41,이안쉐르빌2차,,,11410,북가좌동, 
20200202,"18,000",0,0,2013,, ,41.31,4,다세대,64-47,샤론인텔리안,,,11410,남가좌동, 
20200202,"5,000",40,0,2002,, ,75.51,4,다세대,265-100,미래테크노빌(B동),,,11410,홍은동, 
20200202,"30,000",0,0,2017,, ,59.74,2,다세대,52-4,플로렌스힐A,,,11410,신촌동, 
20200202,500,35,0,1979,, ,280.01,1,연립,7-1,충정맨션,,,11410,충정로3가, 
20200202,"1,000",80,0,2013,, ,21.04,3,다세대,340-16,Y-HOUSE,,,11410,연희동, 
20200203,"18,000",0,0,2004,, ,41.46,5,다세대,104-6,현대아이빌라,,,11410,남가좌동, 
20200203,"27,000",0,0,2019,, ,29.96,4,다세대,136-31,제니더플래인,,,11410,연희동, 
20200203,"2,000",30,0,2001,, ,83.56,3,연립,290-1,연세아크로폴리스,,,11410,연희동, 
20200203,"15,000",40,0,2019,, ,15.67,18,다세대,110-22,신촌스타게이트,,,11410,대현동, 
20200203,"2,000",43,0,2011,20.02~21.02,신규,12.14,7,다세대,62-18,(62-18),,,11410,창천동, 
20200203,"12,000",0,0,1992,, ,45,2,다세대,325-15,명지(325-15),,,11410,홍은동, 
20200203,"2,000",50,0,2011,, ,12.14,7,다세대,62-18,(62-18),,,11410,창천동, 
20200203,"2,000",50,0,2011,20.02~22.02,신규,12.14,7,다세대,62-18,(62-18),,,11410,창천동, 
20200203,"18,000",0,0,1993,, ,50.36,1,연립,187-121,대명빌라,,,11410,연희동, 
20200203,"16,000",0,0,1986,, ,81.6,1,다세대,360-80,(360-80),,,11410,홍제동, 
20200203,"12,000",0,0,2013,, ,12.62,4,다세대,22,제이스빌,,,11410,옥천동, 
20200203,"5,000",40,0,2011,, ,13.51,7,다세대,62-18,(62-18),,,11410,창천동, 
20200203,"7,000",20,0,2012,, ,12,1,다세대,340-17,(340-17),,,11410,연희동, 
20200203,"21,500",0,0,2014,, ,40.96,3,다세대,721-10,이안휴빌,,,11410,연희동, 
20200203,"3,000",70,0,2004,, ,59.08,2,다세대,349,(349-0),,,11410,창천동, 
20200203,"5,000",50,0,2002,, ,37.94,1,다세대,63,(63-0),,,11410,충정로2가, 
20200203,"34,000",0,0,2019,, ,51.82,6,다세대,142-21,연희미다스파크,,,11410,연희동, 
20200203,"1,000",55,0,2011,, ,12.04,2,다세대,4-115,YonEStudio,,,11410,창천동, 
20200203,"22,000",0,0,2019,, ,36.21,4,다세대,395-2,예영하우스,,,11410,홍은동, 
20200203,"23,000",0,0,2019,, ,29.98,4,다세대,313-19,신안휴먼타운,,,11410,북가좌동, 
20200203,"9,000",0,0,1991,, ,41.92,3,다세대,281-4,(281-4),,,11410,홍은동, 
20200204,"23,000",0,0,2008,, ,56.68,4,다세대,280-2,화인빌리지,,,11410,북가좌동, 
20200204,"5,000",45,0,2012,20.02~22.02,신규,28.65,2,다세대,397-29,골드클래스,,,11410,홍은동, 
20200204,"7,000",0,0,2012,, ,16.3,2,다세대,132-47,(132-47),,,11410,연희동, 
20200204,"7,000",40,0,2003,, ,34.38,3,다세대,90-9,포맨스(브라운빌),,,11410,창천동, 
20200204,"25,000",0,0,1985,, ,65.07,2,연립,141-34,동진빌라,,,11410,연희동, 
20200204,"34,000",0,0,2018,, ,49.78,6,다세대,315-31,뉴씨엘,,,11410,홍제동, 
20200204,"22,000",0,0,2019,, ,27.64,3,다세대,310-5,더플레이스한양(310-5),,,11410,북가좌동, 
20200204,"17,000",0,0,2007,, ,75.96,1,다세대,229-1,창천율도국인103동,,,11410,창천동, 
20200204,"18,000",0,0,2020,, ,29.93,4,다세대,279-45,홍제더힐스,,,11410,홍제동, 
20200204,"5,000",25,0,2002,, ,22.68,3,다세대,69-2,백산타운,,,11410,연희동, 
20200204,"21,000",0,0,2002,, ,37.48,2,다세대,501-4,심스빌,,,11410,창천동, 
20200205,"6,500",0,0,1985,, ,40.26,1,다세대,265-446,(265-446),,,11410,홍은동, 
20200205,"7,500",0,0,1973,, ,61.92,1,다세대,362-6,(362-6),,,11410,홍제동, 
20200205,"15,500",0,0,2017,, ,29.46,2,다세대,74-207,WJ파크빌(74-207),,,11410,북가좌동, 
20200205,"5,000",30,0,2009,, ,68.51,4,다세대,129,언제나미소,,,11410,창천동, 
20200205,"25,000",0,0,2011,, ,82.93,4,다세대,3-53,우진빌(3-53),,,11410,북가좌동, 
20200205,"35,000",0,0,2005,, ,98.21,3,다세대,131-17,그레이스C동,,,11410,홍제동, 
20200205,"7,000",20,0,2002,, ,28.1,3,다세대,287-11,아이비하우스,,,11410,연희동, 
20200205,"12,000",30,0,2018,, ,42.98,5,다세대,134-2,제니스빌(134-2),,,11410,홍제동, 
20200205,"12,000",0,0,2013,, ,25.08,4,다세대,397-41,홍은주택(2),,,11410,홍은동, 
20200205,"1,000",60,0,1996,, ,46.73,3,다세대,519-76,(519-76),,,11410,연희동, 
20200205,"1,000",50,0,2006,, ,32.98,2,다세대,376-4,드림빌(376-4),,,11410,북가좌동, 
20200205,"24,000",0,0,2017,, ,50.23,3,다세대,74-167,한신갤러리더뷰,,,11410,북가좌동, 
20200205,"15,000",12,0,2014,, ,25.67,2,다세대,78-9,(78-9),,,11410,연희동, 
20200205,"1,000",60,0,2004,, ,25.91,3,다세대,339,(339-0),,,11410,창천동, 
20200205,"12,000",18,0,1993,, ,64.12,1,다세대,356-56,(356-56),,,11410,홍제동, 
20200205,"10,000",0,0,1993,, ,67.2,3,연립,363-7,덕수빌라,,,11410,남가좌동, 
20200206,"18,000",0,0,2018,, ,20.24,5,다세대,124-1,모두가,,,11410,대신동, 
20200206,"24,000",0,0,1993,, ,37.8,4,다세대,8-5,동아아트빌라,,,11410,충정로3가, 
20200206,"3,000",50,0,2014,, ,29.24,5,다세대,326-12,동화빌,,,11410,북가좌동, 
20200206,"13,000",0,0,2002,, ,58.15,2,다세대,283-11,(283-11),,,11410,홍제동, 
20200206,"21,000",0,0,2004,, ,81.59,3,다세대,367-16,옥산빌,,,11410,홍제동, 
20200206,"23,500",0,0,2019,, ,27.13,3,다세대,136-1,제니스빌,,,11410,홍제동, 
20200206,"22,000",0,0,2016,, ,39.71,4,다세대,276-1,하나블루힐스(276-1),,,11410,북가좌동, 
20200206,"1,000",50,0,2012,, ,12.76,4,연립,150,이대역마에스트로,,,11410,대현동, 
20200207,"1,000",90,0,2008,, ,39.08,4,다세대,219-13,(219-13),,,11410,연희동, 
20200207,"5,000",0,0,1989,20.02~22.02,신규,75.25,3,연립,123-32,아현빌라,,,11410,북아현동, 
20200207,"10,500",0,0,2002,, ,41.44,4,다세대,332-6,홍은동퀸스빌,,,11410,홍은동, 
20200207,500,40,0,2012,, ,13.68,4,다세대,341-17,명지하우스,,,11410,남가좌동, 
20200207,"10,000",60,0,2019,, ,16.27,18,다세대,110-22,신촌스타게이트,,,11410,대현동, 
20200207,"1,000",35,0,2012,, ,12.87,3,다세대,343-45,하늘드리움,,,11410,남가좌동, 
20200207,"10,000",0,0,2002,, ,39.36,5,다세대,285-6,세방파스빌,,,11410,북가좌동, 
20200207,"15,000",30,0,1986,, ,64.8,1,연립,168,삼성빌라,,,11410,연희동, 
20200207,"1,000",60,0,2012,, ,15.81,3,다세대,53-33,이화랑,,,11410,대현동, 
20200208,"3,000",50,0,2001,, ,33.93,3,다세대,287-3,인준빌,,,11410,연희동, 
20200208,"3,500",50,0,1985,, ,62.01,1,연립,188-29,삼성빌라,,,11410,홍은동, 
20200208,"23,000",0,0,2002,, ,75.12,4,다세대,380-11,행운아트빌,,,11410,북가좌동, 
20200208,"2,000",35,0,2002,, ,21.83,2,다세대,344-24,연희궁빌딩,,,11410,연희동, 
20200208,"1,000",55,0,2004,, ,19.95,3,다세대,124-6,(124-6),,,11410,대신동, 
20200208,"10,000",40,0,2003,, ,52.8,1,다세대,415-93,한주베스트빌,,,11410,홍은동, 
20200208,"2,100",70,0,1998,, ,63.99,3,다세대,80-48,강산빌라,,,11410,북가좌동, 
20200208,"10,000",40,0,2003,, ,52.8,1,다세대,415-93,한주베스트빌,,,11410,홍은동, 
20200208,"24,000",10,0,2005,20.04~22.04,갱신,69.15,2,다세대,220-43,연성아트빌,"24,000",,11410,연희동, 
20200208,"15,000",0,0,2013,, ,40.91,3,다세대,361-22,그랜드,,,11410,홍제동, 
20200208,300,35,0,1979,, ,280.01,1,연립,7-1,충정맨션,,,11410,충정로3가, 
20200208,"26,500",0,0,2019,, ,41.35,4,다세대,313-19,신안휴먼타운,,,11410,북가좌동, 
20200208,"29,000",0,0,2019,, ,42.42,4,다세대,136-1,제니스빌,,,11410,홍제동, 
20200208,500,40,0,2003,20.03~22.01, ,16.23,5,다세대,29,서문빌리지,,,11410,연희동, 
20200208,"29,000",0,0,2019,, ,42.42,4,다세대,136-1,제니스빌,,,11410,홍제동, 
20200209,"12,000",0,0,2006,, ,32.85,2,다세대,376-4,드림빌(376-4),,,11410,북가좌동, 
20200209,500,47,0,2016,, ,25.11,2,다세대,409-50,(409-50),,,11410,홍은동, 
20200210,"20,500",0,0,2016,, ,38.64,2,다세대,73-23,청마스마트빌,,,11410,남가좌동, 
20200210,"30,500",0,0,2013,, ,59.94,3,연립,68-40,(68-40),,,11410,창천동, 
20200210,"26,500",0,0,2019,, ,38.02,2,다세대,126-171,(126-171),,,11410,옥천동, 
20200210,"30,000",0,0,2019,, ,43.86,1,다세대,1-340,힐스타빌리지3차,,,11410,북아현동, 
20200210,"18,000",0,0,1994,, ,60.57,2,다세대,322-27,은하빌라,,,11410,남가좌동, 
20200210,"20,000",0,0,2008,, ,84.88,4,다세대,395-11,선명빌라트,,,11410,홍은동, 
20200210,"22,000",0,0,2019,, ,27.64,2,다세대,310-5,더플레이스한양(310-5),,,11410,북가좌동, 
20200210,"16,000",0,0,2019,, ,42.13,3,다세대,8-1084,북한산하이빌,,,11410,홍은동, 
20200210,"22,000",0,0,2015,, ,47.89,4,다세대,312-27,베스트빌,,,11410,홍제동, 
20200210,"10,000",0,0,2002,, ,21.7,2,다세대,51-78,담헌맨션,,,11410,연희동, 
20200210,"10,000",55,0,1993,, ,84.24,3,연립,395-19,명성하이츠,,,11410,홍은동, 
20200210,"2,000",0,0,1983,, ,11.2,3,다세대,8-105,(8-105),,,11410,홍은동, 
20200210,"8,000",0,0,1983,, ,38.4,3,다세대,8-105,(8-105),,,11410,홍은동, 
20200210,"25,500",0,0,2016,, ,29.66,4,다세대,345-1,엘렌시아,,,11410,북가좌동, 
20200210,"10,000",0,0,2016,, ,23.16,2,다세대,410-15,새뜨락하우스,,,11410,홍은동, 
20200210,"15,000",0,0,1997,, ,72.54,4,다세대,3-82,원앙맨션,,,11410,북가좌동, 
20200210,"13,000",0,0,1994,, ,39.18,1,연립,19-6,현대빌라(19-6),,,11410,홍제동, 
20200210,"3,000",40,0,2011,, ,10.71,4,다세대,90-46,연세힐하우스,,,11410,창천동, 
20200211,"22,000",0,0,2017,, ,29.46,3,다세대,336-23,주원베르빌(101동),,,11410,남가좌동, 
20200211,"13,500",0,0,2015,, ,29.48,5,다세대,3-54,에코더블레스,,,11410,북가좌동, 
20200211,"25,000",0,0,1984,, ,179.52,3,연립,8-1,동보빌라,,,11410,충정로3가, 
20200211,"22,000",0,0,2017,, ,29.46,3,다세대,336-23,주원베르빌(101동),,,11410,남가좌동, 
20200211,"13,000",0,0,2015,, ,22.67,2,다세대,724-29,금창빌라,,,11410,연희동, 
20200211,"13,000",0,0,2001,, ,37.71,4,다세대,279-18,행운빌라,,,11410,북가좌동, 
20200211,500,55,0,2016,, ,24.48,2,다세대,325-4,가온누리빌(325-4),,,11410,남가좌동, 
20200211,"11,000",15,0,1985,, ,62.01,1,연립,188-29,삼성빌라,,,11410,홍은동, 
20200211,"18,000",0,0,2018,, ,23.99,4,다세대,398-1,빛나는빌드,,,11410,홍은동, 
20200212,"16,000",0,0,2006,, ,43.59,1,다세대,380-10,명진쉐르빌,,,11410,북가좌동, 
20200212,"22,500",0,0,2019,, ,27.08,5,다세대,310-5,더플레이스한양(310-5),,,11410,북가좌동, 
20200212,"22,000",0,0,2011,, ,59.84,3,다세대,344-13,명지그린빌,,,11410,남가좌동, 
20200212,"2,000",50,0,2017,, ,20.17,3,다세대,4-12,위즈하우스,,,11410,홍은동, 
20200212,"24,000",0,0,2017,, ,29.66,3,다세대,337-28,주원PetVill,,,11410,남가좌동, 
20200212,"5,000",30,0,2009,, ,68.51,3,다세대,129,언제나미소,,,11410,창천동, 
20200212,"10,000",40,0,1993,, ,74.88,4,다세대,307-28,인호빌라,,,11410,북가좌동, 
20200212,"21,000",0,0,2019,, ,36.21,3,다세대,395-2,예영하우스,,,11410,홍은동, 
20200212,"17,000",0,0,1993,, ,59.28,4,다세대,369-3,삼성빌라(A동),,,11410,북가좌동, 
20200212,"18,000",0,0,1995,, ,52.65,1,연립,31-2,동남하이츠빌라,,,11410,충정로3가, 
20200212,500,40,0,2002,, ,30.2,-1,다세대,321-9,청아빌라,,,11410,북가좌동, 
20200212,"15,000",0,0,2019,, ,22.65,4,다세대,10-310,미소지움105동,,,11410,홍은동, 
20200212,"12,000",0,0,1978,, ,56.53,1,다세대,361-16,(361-16),,,11410,홍제동, 
20200212,"12,000",30,0,2018,, ,42.98,5,다세대,134-2,제니스빌(134-2),,,11410,홍제동, 
20200212,"30,000",0,0,2017,, ,59.9,4,다세대,351-16,금정빌딩,,,11410,북가좌동, 
20200212,"17,500",0,0,2019,, ,24.51,5,다세대,313-19,신안휴먼타운,,,11410,북가좌동, 
20200212,"22,000",0,0,2019,, ,29.86,5,다세대,10-236,미소지움,,,11410,홍은동, 
20200213,"25,000",0,0,2014,, ,50.74,3,다세대,295-22,Y앤캐슬,,,11410,북가좌동, 
20200213,500,50,0,2003,20.02~21.02,신규,31.1,3,다세대,265-72,화이트빌7,,,11410,홍은동, 
20200213,"18,000",0,0,1993,, ,81,4,다세대,350-3,그린빌라,,,11410,북가좌동, 
20200213,"18,000",0,0,1993,, ,81,4,다세대,350-3,그린빌라,,,11410,북가좌동, 
20200213,"5,000",65,0,2019,, ,28.79,2,다세대,330-299,정익빌딩,,,11410,홍제동, 
20200213,"1,000",50,0,2012,20.02~22.02,신규,13.95,4,다세대,139-16,준하우스(139-16),,,11410,홍제동, 
20200213,"16,000",0,0,2007,, ,24.08,2,다세대,232,창천율도국인104동,,,11410,창천동, 
20200213,"3,000",70,0,2012,, ,40.34,2,다세대,294-18,태경쉐르빌,,,11410,홍은동, 
20200213,"1,500",70,0,2013,, ,35.37,2,다세대,311-13,대림에코빌,,,11410,북가좌동, 
20200213,"12,000",0,0,2006,20.03~22.03,신규,33.71,5,다세대,372-25,한양아트빌(372-25),,,11410,북가좌동, 
20200214,"1,000",50,0,2014,, ,19.62,5,다세대,347-39,일원빌리지,,,11410,북가좌동, 
20200214,"5,000",100,0,1986,, ,64.8,2,연립,168,삼성빌라,,,11410,연희동, 
20200214,"21,000",0,0,2006,, ,69.51,4,다세대,381-11,한양아트빌(381-11),,,11410,북가좌동, 
20200214,"5,000",50,0,2017,, ,29.93,3,다세대,317-3,여울목,,,11410,북가좌동, 
20200214,"25,000",0,0,2019,, ,48.1,3,다세대,74-89,더플레이스,,,11410,북가좌동, 
20200214,"3,000",47,0,2003,, ,22.35,1,다세대,400-17,(400-17),,,11410,홍은동, 
20200214,"3,000",66,0,2018,, ,15.71,7,다세대,37-24,이대프리젠#4,,,11410,대현동, 
20200214,"14,500",0,0,1993,, ,42.93,3,연립,8-5,동아아트빌라,,,11410,충정로3가, 
20200214,"1,000",50,0,2011,, ,13.85,3,다세대,418,오즈빌,,,11410,창천동, 
20200214,500,50,0,2013,, ,15.6,2,다세대,324-28,명지하우스(324-28),,,11410,남가좌동, 
20200215,"4,000",20,0,2012,, ,19.25,2,다세대,293-12,(293-12),,,11410,북가좌동, 
20200215,"22,200",0,0,2019,, ,29.39,5,다세대,313-19,신안휴먼타운,,,11410,북가좌동, 
20200215,500,50,0,2009,, ,20,2,다세대,127-6,(127-6),,,11410,대신동, 
20200215,"11,000",0,0,1994,, ,51.15,2,다세대,411-6,현대(411-6),,,11410,홍은동, 
20200215,"23,000",0,0,2012,, ,49.92,2,다세대,331-22,한양아트빌,,,11410,북가좌동, 
20200215,"15,500",0,0,2008,, ,45.48,2,다세대,3-191,동화빌라3차,,,11410,북가좌동, 
20200215,"3,000",63,0,2018,, ,15.71,9,다세대,37-24,이대프리젠#4,,,11410,대현동, 
20200215,"1,000",60,0,2009,, ,45.64,2,다세대,227,수정빌라(227-0),,,11410,남가좌동, 
20200215,"23,000",0,0,2002,, ,77.08,1,다세대,380-11,행운아트빌,,,11410,북가좌동, 
20200215,"3,000",50,0,1997,, ,56.36,-1,연립,112-13,(112-13),,,11410,연희동, 
20200215,"10,000",30,0,2003,, ,41.76,1,연립,136,혜성빌,,,11410,대신동, 
20200215,"16,000",0,0,2013,, ,40.5,3,다세대,361-22,그랜드,,,11410,홍제동, 
20200215,"1,000",55,0,1997,, ,38.27,4,연립,364-1,가연빌라,,,11410,남가좌동, 
20200215,"15,000",0,0,2002,, ,50.59,3,다세대,321-2,예원빌라(321-2),,,11410,북가좌동, 
20200216,"23,000",0,0,2019,, ,36.13,2,다세대,74-89,더플레이스,,,11410,북가좌동, 
20200216,"26,000",0,0,2002,, ,57.6,2,연립,340-29,샬롬아트빌,,,11410,연희동, 
20200216,"14,000",0,0,1994,, ,59.76,1,연립,349-1,광일빌라,,,11410,홍제동, 
20200216,"17,000",0,0,2002,, ,58.12,4,다세대,367-26,홍제코코빌,,,11410,홍제동, 
20200216,"27,000",0,0,2016,, ,51.22,4,다세대,305-23,연희하이빌(305-23),,,11410,연희동, 
20200217,"1,000",50,0,1991,, ,37.96,1,다세대,68-71,미주빌라,,,11410,북가좌동, 
20200217,"3,000",30,0,2011,, ,12,5,다세대,4-109,(4-109),,,11410,창천동, 
20200217,"3,000",50,0,2005,, ,23.5,3,다세대,91-15,(91-15),,,11410,대신동, 
20200217,"6,000",0,0,1997,, ,54,-1,연립,364-1,가연빌라,,,11410,남가좌동, 
20200217,"18,000",0,0,2011,, ,25.8,3,다세대,258,(258-0),,,11410,창천동, 
20200217,"20,000",0,0,2015,, ,33.54,5,다세대,403-21,(403-21),,,11410,홍은동, 
20200217,"17,000",0,0,2015,, ,48.66,5,다세대,5-98,건국빌라,,,11410,북가좌동, 
20200217,"13,000",13,0,2004,, ,38.17,5,다세대,218-23,이스턴빌,,,11410,연희동, 
20200217,"2,000",45,0,2003,, ,26.01,2,다세대,121-2,(121-2),,,11410,연희동, 
20200217,"20,000",0,0,2006,, ,73.46,5,연립,5-100,에이스빌(5-100),,,11410,북가좌동, 
20200217,"22,000",0,0,2002,, ,76.56,4,다세대,289-24,명남아이소빌,,,11410,북가좌동, 
20200217,"30,000",0,0,2017,, ,44.48,3,다세대,1-446,이화노블레스3차,,,11410,북아현동, 
20200218,"22,000",0,0,2019,, ,28.84,3,다세대,313-19,신안휴먼타운,,,11410,북가좌동, 
20200218,"2,000",70,0,2017,, ,29.61,2,다세대,314-46,현대렉스빌,,,11410,북가좌동, 
