dealDate,deposit,monthlyRent,calcedRent,aptNm,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20110128,"3,000",130,0,충림예하임,2010,, ,84.6,4,477,,,11410,충정로3가, 
20110128,"19,000",0,0,홍은동풍림아이원,2002,, ,84.918,20,460,,,11410,홍은동, 
20110129,"25,000",0,0,DMC아이파크,2009,, ,84.93,7,458,,,11410,북가좌동, 
20110129,"19,000",0,0,두산,1999,, ,59.96,13,1009,,,11410,북아현동, 
20110129,"23,000",0,0,홍은동풍림아이원,2002,, ,130.539,2,460,,,11410,홍은동, 
20110129,"30,000",0,0,에스케이뷰,2008,, ,84.909,10,118,,,11410,합동, 
20110129,"20,000",0,0,홍은동풍림아이원,2002,, ,84.918,12,460,,,11410,홍은동, 
20110129,"25,000",0,0,대우푸르지오,2002,, ,84.706,1,739,,,11410,연희동, 
20110129,"14,000",0,0,극동,1995,, ,84.92,7,454,,,11410,홍은동, 
20110129,"27,000",0,0,신촌럭키,1999,, ,83.38,9,144,,,11410,대현동, 
20110129,"28,000",0,0,천연뜨란채,2006,, ,84.74,6,145,,,11410,천연동, 
20110129,"17,500",0,0,DMC아이파크,2009,, ,59.96,5,458,,,11410,북가좌동, 
20110129,"17,000",0,0,DMC서부인터빌,2008,, ,59.93,3,467,,,11410,북가좌동, 
20110129,"20,000",0,0,DMC센트레빌,2009,, ,59.95,3,381,,,11410,남가좌동, 
20110129,"20,000",0,0,홍은동벽산,1997,, ,114.96,14,455,,,11410,홍은동, 
20110129,"32,000",0,0,홍제삼성래미안,2001,, ,114.75,6,461,,,11410,홍제동, 
20110129,"29,000",0,0,독립문삼호,1995,, ,84.78,11,100,,,11410,영천동, 
20110129,"13,000",0,0,풍림1차,1988,, ,64.53,9,440-3,,,11410,홍은동, 
20110129,"25,000",0,0,독립문극동(200-0),1998,, ,84.87,20,200,,,11410,현저동, 
20110129,"22,000",0,0,청구1차,1994,, ,84.78,1,453,,,11410,홍제동, 
20110129,"37,000",0,0,돈의문센트레빌,2011,, ,84.99,6,261,,,11410,냉천동, 
20110129,"20,000",0,0,반석블레스,2013,, ,84.92,13,440-1,,,11410,홍은동, 
20110129,"21,000",0,0,홍제원현대(459-0),2000,, ,59.93,15,459,,,11410,홍제동, 
20110130,"18,000",0,0,청구3차,2001,, ,59.4,5,462,,,11410,홍제동, 
20110131,"18,000",0,0,진흥,2002,, ,78.02,4,459,,,11410,홍은동, 
20110131,"16,000",0,0,홍제원현대(459-0),2000,, ,59.93,4,459,,,11410,홍제동, 
20110131,"30,000",0,0,인왕산현대,2000,, ,114.72,11,460,,,11410,홍제동, 
20110131,"21,000",0,0,청구1차,1994,, ,84.78,5,453,,,11410,홍제동, 
20110131,"27,000",0,0,홍제한양,1993,, ,120.14,8,82,,,11410,홍제동, 
20110131,"16,000",0,0,풍림2,1990,, ,66.69,2,453-2,,,11410,홍은동, 
20110131,"30,000",0,0,동부센트레빌,2002,, ,114.92,3,260,,,11410,냉천동, 
20110131,"22,500",0,0,DMC래미안클라시스,2000,, ,84.9,15,377,,,11410,남가좌동, 
20110131,"30,000",0,0,DMC아이파크,2009,, ,114.94,11,458,,,11410,북가좌동, 
20110131,"10,000",45,0,충정리시온,2004,, ,45.89,13,465,,,11410,충정로3가, 
20110131,"20,000",30,0,신촌럭키,1999,, ,83.38,6,144,,,11410,대현동, 
20110131,"14,000",0,0,극동,1995,, ,84.92,10,454,,,11410,홍은동, 
20110131,"13,000",0,0,DMC한양,1987,, ,65.34,14,431,,,11410,북가좌동, 
20110131,"1,000",50,0,서소문,1971,, ,39.34,3,215,,,11410,미근동, 
20110201,"23,000",0,0,DMC래미안클라시스,2000,, ,84.9,14,377,,,11410,남가좌동, 
20110201,"11,000",0,0,성원,1998,, ,41.5,5,456,,,11410,홍제동, 
20110201,"4,000",30,0,홍제원현대(459-0),2000,, ,59.93,16,459,,,11410,홍제동, 
20110201,"16,000",0,0,DMC래미안클라시스,2000,, ,59.97,2,377,,,11410,남가좌동, 
20110201,"26,000",0,0,성원,2001,11.02~13.02,갱신,84.95,8,740,"24,000",,11410,연희동, 
20110201,500,18,0,홍연,1981,, ,52.59,1,708-4,,,11410,연희동, 
20110202,"12,000",0,0,행복한,2006,, ,39.91,3,3-46,,,11410,충정로3가, 
20110204,"18,000",0,0,반석블레스,2013,, ,59.98,10,440-1,,,11410,홍은동, 
20110205,"26,000",0,0,돈의문센트레빌,2011,, ,59.98,5,261,,,11410,냉천동, 
20110205,"22,000",0,0,천연뜨란채,2006,, ,57.78,17,145,,,11410,천연동, 
20110205,"29,000",0,0,독립문삼호,1995,, ,84.78,5,100,,,11410,영천동, 
20110205,"24,000",0,0,청구1차,1994,, ,84.78,15,453,,,11410,홍제동, 
20110205,"25,000",0,0,남가좌동현대,1999,, ,114.9,2,376,,,11410,남가좌동, 
20110206,"19,000",0,0,신촌럭키,1999,, ,59.7,7,144,,,11410,대현동, 
20110206,"26,000",0,0,월드컵현대,1998,, ,111.13,9,371-1,,,11410,북가좌동, 
20110206,"20,000",0,0,광남캐스빌1(512-4),2000,, ,70.45,2,512-4,,,11410,창천동, 
20110206,"4,000",110,0,독립문극동(200-0),1998,, ,59.58,19,200,,,11410,현저동, 
20110207,"32,000",0,0,독립문삼호,1995,, ,108.63,15,100,,,11410,영천동, 
20110207,"10,000",0,0,서울맨션,1972,, ,76.99,1,315-7,,,11410,홍제동, 
20110207,"30,000",0,0,홍제삼성래미안,2001,, ,114.75,14,461,,,11410,홍제동, 
20110207,"19,000",0,0,홍제원현대(459-0),2000,, ,59.93,2,459,,,11410,홍제동, 
20110207,"25,500",0,0,우리유앤미,2008,, ,84.73,9,466,,,11410,충정로3가, 
20110207,"22,000",0,0,청구1차,1994,, ,84.78,3,453,,,11410,홍제동, 
20110207,"20,000",0,0,청구1차,1994,, ,84.78,1,453,,,11410,홍제동, 
20110207,"36,000",0,0,성원,2001,, ,115.06,5,740,,,11410,연희동, 
20110208,"3,114",0,0,남가좌동현대(임대),1999,, ,32.76,13,376-2,,,11410,남가좌동, 
20110208,"27,000",0,0,우리유앤미,2008,, ,84.73,14,466,,,11410,충정로3가, 
20110208,"5,000",70,0,홍은동벽산,1997,, ,58.64,1,455,,,11410,홍은동, 
20110208,"14,000",0,0,남양,1999,, ,59.94,13,457,,,11410,홍제동, 
20110208,"29,000",0,0,인왕산현대,2000,, ,114.72,2,460,,,11410,홍제동, 
20110208,"5,236",0,0,DMC센트레빌,2009,, ,32.86,2,381,,,11410,남가좌동, 
20110208,"25,000",0,0,청구1차,1994,, ,84.78,6,453,,,11410,홍제동, 
20110208,"20,000",0,0,홍제비콘드림힐,2006,, ,84.946,10,468,,,11410,홍제동, 
20110208,"15,000",60,0,DMC아이파크,2009,, ,84.95,9,458,,,11410,북가좌동, 
20110208,"10,000",0,0,DMC한양,1987,11.02~13.02,신규,116.76,13,431,,,11410,북가좌동, 
20110208,"25,000",0,0,신촌럭키,1999,, ,83.38,7,144,,,11410,대현동, 
20110209,"2,000",100,0,인왕산현대,2000,, ,59.93,9,460,,,11410,홍제동, 
20110209,"12,000",60,0,인왕산현대,2000,, ,84.9,6,460,,,11410,홍제동, 
20110209,"22,000",0,0,천연뜨란채,2006,, ,57.78,7,145,,,11410,천연동, 
20110209,"15,500",0,0,DMC한양,1987,, ,84.33,3,431,,,11410,북가좌동, 
20110209,"18,000",0,0,DMC래미안클라시스,2000,, ,59.59,15,377,,,11410,남가좌동, 
20110209,"15,000",0,0,남가좌동현대,1999,, ,59.4,11,376,,,11410,남가좌동, 
20110209,"23,000",0,0,홍제현대,1992,, ,106.18,3,331,,,11410,홍제동, 
20110209,"4,000",90,0,신촌럭키,1999,, ,59.7,8,144,,,11410,대현동, 
20110209,"1,000",70,0,미동,1969,, ,50.347,7,189-8,,,11410,충정로3가, 
20110209,"25,000",0,0,인왕산현대,2000,, ,84.9,4,460,,,11410,홍제동, 
20110209,"6,000",80,0,반석블레스,2013,, ,84.92,7,440-1,,,11410,홍은동, 
20110209,"25,000",0,0,DMC아이파크,2009,, ,84.93,6,458,,,11410,북가좌동, 
20110209,"11,000",0,0,인왕궁맨숀,1974,, ,71.4,3,104-6,,,11410,홍제동, 
20110209,"20,000",0,0,동아빌라(188-72),1992,, ,164.92,7,188-72,,,11410,홍은동, 
20110209,"35,000",0,0,성원,2001,, ,120.2,17,740,,,11410,연희동, 
20110209,"23,000",0,0,DMC두산위브,2007,, ,84.962,4,459,,,11410,북가좌동, 
20110209,"18,500",0,0,천연뜨란채,2006,, ,57.78,9,145,,,11410,천연동, 
20110209,"13,000",19,0,북아현맨션,1975,, ,84.95,1,114-1,,,11410,북아현동, 
20110209,"17,000",0,0,홍제한양,1993,, ,60.06,4,82,,,11410,홍제동, 
20110209,"15,000",0,0,유진맨션,1970,, ,143.74,2,48,,,11410,홍은동, 
20110210,"23,000",0,0,충림예하임,2010,, ,84.6,1,477,,,11410,충정로3가, 
20110210,"20,000",0,0,홍제한양,1993,, ,60.06,2,82,,,11410,홍제동, 
20110210,"25,000",0,0,남가좌동현대,1999,, ,114.9,9,376,,,11410,남가좌동, 
20110210,"2,500",140,0,홍제원그린뷰아파트,2003,, ,164.71,8,157-3,,,11410,홍제동, 
20110210,"17,000",0,0,홍제한양,1993,, ,60.06,8,82,,,11410,홍제동, 
20110210,"8,000",0,0,인왕궁맨숀,1974,, ,54.02,1,104-6,,,11410,홍제동, 
20110210,"9,000",50,0,반석블레스,2013,, ,59.98,8,440-1,,,11410,홍은동, 
20110210,"16,000",0,0,남가좌동현대,1999,, ,59.4,14,376,,,11410,남가좌동, 
20110210,"23,500",0,0,DMC이랜드해가든,2007,, ,84.91,15,460,,,11410,북가좌동, 
20110210,"17,500",0,0,반석블레스,2013,, ,84.92,6,440-1,,,11410,홍은동, 
20110210,"2,000",95,0,홍제한양,1993,, ,60.06,12,82,,,11410,홍제동, 
20110210,"22,000",0,0,청구1차,1994,, ,84.78,4,453,,,11410,홍제동, 
20110210,"13,000",0,0,풍림2,1990,, ,58.5,10,453-2,,,11410,홍은동, 
20110210,"18,000",0,0,월드컵현대,1998,, ,84.93,15,371-1,,,11410,북가좌동, 
20110210,"21,500",0,0,천연뜨란채,2006,, ,57.78,10,145,,,11410,천연동, 
20110210,"5,500",0,0,삼성아트빌,2002,, ,19.86,5,501-14,,,11410,창천동, 
20110210,"14,500",0,0,문화촌현대,2002,, ,59.94,1,463,,,11410,홍제동, 
20110210,"11,000",0,0,유원,1987,, ,54.54,4,22,,,11410,홍은동, 
20110211,"9,500",0,0,고은,1975,, ,62.48,1,156-200,,,11410,홍제동, 
20110211,"15,000",0,0,문화촌현대,2002,, ,59.94,11,463,,,11410,홍제동, 
20110211,"23,500",0,0,DMC아이파크,2009,, ,84.95,3,458,,,11410,북가좌동, 
20110211,"18,000",0,0,"현대(1,2차)",1988,, ,91.19,12,202-5,,,11410,홍은동, 
20110211,"23,000",0,0,청구3차,2001,, ,84.96,8,462,,,11410,홍제동, 
20110211,"20,000",0,0,홍제원현대(459-0),2000,, ,59.93,18,459,,,11410,홍제동, 
20110211,"40,000",0,0,성원,2001,, ,135.2,4,740,,,11410,연희동, 
20110211,"16,000",0,0,동일,1997,, ,84.98,16,457,,,11410,홍은동, 
20110212,"13,000",0,0,DMC한양,1987,, ,65.34,12,431,,,11410,북가좌동, 
20110212,"24,500",0,0,DMC휴먼빌아파트,2008,, ,129.57,11,456,,,11410,북가좌동, 
20110212,"24,000",0,0,인왕산현대,2000,, ,84.9,8,460,,,11410,홍제동, 
20110212,"22,000",0,0,쌍용스윗닷홈,2005,, ,84.98,17,380,,,11410,남가좌동, 
20110212,"13,000",15,0,문화촌현대,2002,, ,59.94,12,463,,,11410,홍제동, 
20110212,"21,000",0,0,홍제한양,1993,, ,84.77,12,82,,,11410,홍제동, 
20110212,"13,000",0,0,동도하이츠비동,2004,, ,82.5,4,273-17,,,11410,북가좌동, 
20110212,"21,000",0,0,인왕산현대,2000,, ,59.93,14,460,,,11410,홍제동, 
20110212,"5,000",70,0,풍림2,1990,11.02~13.02,신규,58.5,7,453-2,,,11410,홍은동, 
20110212,"23,000",0,0,청구1차,1994,, ,84.78,9,453,,,11410,홍제동, 
20110212,"17,000",0,0,반석블레스,2013,, ,59.98,6,440-1,,,11410,홍은동, 
20110212,"8,000",70,0,대우푸르지오,2002,, ,59.79,2,739,,,11410,연희동, 
20110212,"23,000",0,0,청구2차,1997,, ,84.81,1,453-1,,,11410,홍제동, 
20110212,"15,500",0,0,문화촌현대,2002,, ,84.99,5,463,,,11410,홍제동, 
20110212,"23,000",0,0,DMC아이파크,2009,, ,84.95,1,458,,,11410,북가좌동, 
20110212,"23,000",0,0,청구1차,1994,, ,84.78,10,453,,,11410,홍제동, 
20110212,"26,000",0,0,인왕산현대,2000,, ,84.9,13,460,,,11410,홍제동, 
20110212,"47,000",0,0,제이아델리아,2003,, ,185.01,5,81-6,,,11410,연희동, 
20110212,"27,000",0,0,독립문극동(200-0),1998,, ,84.87,21,200,,,11410,현저동, 
20110212,"14,800",0,0,극동,1995,, ,84.92,13,454,,,11410,홍은동, 
20110212,"7,500",70,0,충정리시온,2004,, ,45.75,12,465,,,11410,충정로3가, 
20110212,"16,000",0,0,문화촌현대,2002,, ,59.94,8,463,,,11410,홍제동, 
20110212,"6,000",0,0,홍연(723-9),1981,, ,40.33,5,723-9,,,11410,연희동, 
20110213,"18,000",0,0,DMC래미안클라시스,2000,, ,59.93,16,377,,,11410,남가좌동, 
20110214,"25,000",0,0,신촌럭키,1999,, ,83.38,1,144,,,11410,대현동, 
20110214,"28,500",0,0,DMC아이파크,2009,, ,114.94,6,458,,,11410,북가좌동, 
20110214,"15,000",0,0,DMC휴먼빌아파트,2008,, ,84.21,2,456,,,11410,북가좌동, 
20110214,"4,000",100,0,신촌럭키,1999,, ,83.38,14,144,,,11410,대현동, 
20110214,"17,000",0,0,홍제한양,1993,, ,60.06,6,82,,,11410,홍제동, 
20110214,"15,500",30,0,진흥,2002,11.02~12.10,신규,78.02,5,459,,,11410,홍은동, 
20110214,"21,000",0,0,반석블레스,2013,, ,84.96,3,440-1,,,11410,홍은동, 
20110214,"23,000",0,0,반석블레스,2013,, ,84.96,5,440-1,,,11410,홍은동, 
20110214,"19,000",0,0,두산,1997,, ,84.84,6,456,,,11410,홍은동, 
20110214,"18,500",0,0,두산,1999,, ,59.96,7,1009,,,11410,북아현동, 
20110214,"17,500",0,0,DMC래미안클라시스,2000,, ,59.59,10,377,,,11410,남가좌동, 
20110214,"5,000",90,0,인왕산현대,2000,, ,59.93,12,460,,,11410,홍제동, 
20110214,"17,500",0,0,북가좌삼호,1996,, ,75.75,15,449,,,11410,북가좌동, 
20110214,"20,000",0,0,청구3차,2001,, ,59.4,12,462,,,11410,홍제동, 
20110215,"8,610",12,0,홍제원현대(459-1),2000,, ,32.67,2,459-1,,,11410,홍제동, 
20110215,"17,000",0,0,세한숲속마을,2002,, ,83.9,6,산11-244,,,11410,홍은동, 
20110215,"21,000",0,0,인왕산벽산,2003,, ,84.63,11,465,,,11410,홍제동, 
20110215,"17,000",0,0,신일해피트리,2005,, ,84.98,2,455,,,11410,북가좌동, 
20110215,"17,000",0,0,동일,1997,, ,97.1,9,457,,,11410,홍은동, 
20110215,"16,000",0,0,풍림2,1990,, ,66.69,10,453-2,,,11410,홍은동, 
20110215,"23,000",0,0,DMC래미안클라시스,2000,, ,114.88,11,377,,,11410,남가좌동, 
20110215,"25,000",0,0,DMC래미안클라시스,2000,, ,84.9,9,377,,,11410,남가좌동, 
20110215,"19,000",0,0,성원,2001,, ,59.61,14,740,,,11410,연희동, 
20110215,"19,000",0,0,두산,1999,, ,59.96,9,1009,,,11410,북아현동, 
20110215,"22,500",0,0,DMC두산위브,2007,, ,84.992,11,459,,,11410,북가좌동, 
20110215,"19,000",0,0,북가좌삼호,1996,, ,84.57,12,449,,,11410,북가좌동, 
20110215,"8,000",100,0,청구1차,1994,, ,84.78,8,453,,,11410,홍제동, 
20110215,"13,000",0,0,홍제삼성래미안,2001,, ,32.76,8,461,,,11410,홍제동, 
20110215,"12,500",20,0,북아현맨션,1975,, ,84.95,1,114-1,,,11410,북아현동, 
20110215,"21,000",0,0,독립문극동(200-0),1998,, ,59.58,8,200,,,11410,현저동, 
20110215,"18,000",0,0,충정리시온,2004,, ,44.88,7,465,,,11410,충정로3가, 
20110215,"25,000",0,0,홍제현대,1992,, ,119.32,3,331,,,11410,홍제동, 
20110215,"70,000",0,0,성원쌍떼빌팰리스,2005,, ,186.47,17,742,,,11410,연희동, 
20110215,"2,900",0,0,홍연(723-9),1981,, ,40.33,3,723-9,,,11410,연희동, 
20110215,"25,000",0,0,홍은동벽산,1997,, ,142.98,13,455,,,11410,홍은동, 
20110215,"21,000",0,0,문화촌현대,2002,, ,84.99,8,463,,,11410,홍제동, 
20110216,"8,000",45,0,유원하나,1996,, ,58.77,11,454,,,11410,홍제동, 
20110216,"5,000",65,0,금보,2004,, ,62.12,4,151-41,,,11410,연희동, 
20110216,"28,000",0,0,래미안남가좌2차,2005,, ,114.793,13,379,,,11410,남가좌동, 
20110216,"24,000",0,0,독립문극동(200-0),1998,, ,59.58,12,200,,,11410,현저동, 
20110216,"18,000",0,0,청구1차,1994,, ,84.78,10,453,,,11410,홍제동, 
20110216,"22,000",0,0,청구1차,1994,, ,84.78,7,453,,,11410,홍제동, 
20110216,"26,000",0,0,홍제원현대(459-0),2000,, ,84.9,13,459,,,11410,홍제동, 
20110216,"25,000",0,0,DMC아이파크,2009,, ,84.95,3,458,,,11410,북가좌동, 
20110216,"17,000",0,0,DMC두산위브,2007,, ,84.962,1,459,,,11410,북가좌동, 
20110216,"25,000",0,0,인왕산현대,2000,, ,84.9,14,460,,,11410,홍제동, 
20110216,"19,000",0,0,청구3차,2001,, ,59.4,4,462,,,11410,홍제동, 
20110216,"21,000",0,0,DMC센트레빌,2009,, ,59.95,11,381,,,11410,남가좌동, 
20110217,"22,000",0,0,DMC아이파크,2009,, ,59.96,5,458,,,11410,북가좌동, 
20110217,"35,000",0,0,독립문극동(200-0),1998,, ,114.51,15,200,,,11410,현저동, 
20110217,"25,000",0,0,DMC센트레빌,2009,11.03~13.03,신규,84.98,4,381,,,11410,남가좌동, 
20110217,500,35,0,신촌럭키,1999,, ,59.7,3,144,,,11410,대현동, 
20110217,"26,000",0,0,성원,2001,, ,84.95,5,740,,,11410,연희동, 
20110217,"3,000",150,0,홍은동벽산,1997,, ,142.98,6,455,,,11410,홍은동, 
20110217,697,9,0,벽산임대(108동),1997,, ,30.17,15,455-1,,,11410,홍은동, 
20110217,"3,000",0,0,남가좌동현대,1999,, ,59.4,10,376,,,11410,남가좌동, 
20110217,"23,000",0,0,청구1차,1994,, ,84.78,11,453,,,11410,홍제동, 
20110217,"25,000",0,0,로얄패밀리아파트B동,2004,, ,82.48,4,69-60,,,11410,충정로2가, 
20110217,"26,000",0,0,신촌럭키,1999,, ,83.38,7,144,,,11410,대현동, 
20110217,"17,000",40,0,청구3차,2001,, ,84.96,12,462,,,11410,홍제동, 
20110217,"27,000",0,0,우리유앤미,2008,, ,84.73,4,466,,,11410,충정로3가, 
20110217,"16,000",0,0,성원,1998,, ,55.35,12,456,,,11410,홍제동, 
20110217,"16,000",0,0,문화촌현대,2002,, ,59.94,16,463,,,11410,홍제동, 
20110217,"18,500",0,0,홍은동벽산,1997,, ,84.78,4,455,,,11410,홍은동, 
20110217,"12,500",0,0,송도그린빌B동,2003,, ,73.36,2,322-91,,,11410,홍제동, 
20110218,"2,000",100,0,충정리시온,2004,, ,45.75,20,465,,,11410,충정로3가, 
20110218,"18,000",0,0,반석블레스,2013,, ,59.98,11,440-1,,,11410,홍은동, 
20110218,"22,200",0,0,DMC아이파크,2009,11.02~13.02,갱신,84.95,15,458,"14,700",,11410,북가좌동, 
20110218,"14,000",30,0,남가좌동현대,1999,, ,84.9,8,376,,,11410,남가좌동, 
20110218,"16,500",0,0,홍제한양,1993,, ,60.06,9,82,,,11410,홍제동, 
20110218,"14,000",45,0,현대그린,1996,, ,84.96,2,455,,,11410,홍제동, 
20110218,"18,000",0,0,두산,1999,, ,59.96,2,1009,,,11410,북아현동, 
20110218,"19,000",0,0,월드컵현대,1998,, ,84.93,2,371-1,,,11410,북가좌동, 
20110218,"7,000",80,0,홍제현대,1992,, ,75.15,12,331,,,11410,홍제동, 
20110218,"27,000",0,0,홍제원현대(459-0),2000,, ,84.9,12,459,,,11410,홍제동, 
20110218,"15,000",0,0,홍제한양,1993,, ,60.06,9,82,,,11410,홍제동, 
20110218,"20,000",0,0,홍제현대,1992,, ,75.15,2,331,,,11410,홍제동, 
20110218,"16,000",0,0,DMC래미안클라시스,2000,, ,59.59,1,377,,,11410,남가좌동, 
20110218,"23,000",0,0,북가좌삼호,1996,, ,114.03,5,449,,,11410,북가좌동, 
20110218,"26,000",0,0,우리유앤미,2008,, ,84.73,3,466,,,11410,충정로3가, 
20110218,"21,000",0,0,동부센트레빌,2002,, ,59.86,7,260,,,11410,냉천동, 
20110218,"35,000",0,0,무악재한화,2001,, ,114.17,4,464,,,11410,홍제동, 
20110219,"43,000",0,0,성원,2001,, ,135.2,4,740,,,11410,연희동, 
20110219,"22,000",0,0,DMC아이파크,2009,, ,84.95,2,458,,,11410,북가좌동, 
20110219,"19,000",0,0,홍제한양,1993,, ,60.06,6,82,,,11410,홍제동, 
20110219,900,45,0,신촌럭키,1999,, ,83.38,4,144,,,11410,대현동, 
20110219,"25,000",0,0,인왕산현대,2000,, ,84.9,8,460,,,11410,홍제동, 
20110219,"16,000",0,0,남가좌동현대,1999,, ,59.4,2,376,,,11410,남가좌동, 
20110219,"22,000",0,0,DMC휴먼빌아파트,2008,, ,84.21,8,456,,,11410,북가좌동, 
20110219,"5,000",100,0,독립문극동(200-0),1998,, ,59.58,3,200,,,11410,현저동, 
20110219,"19,000",0,0,홍제비콘드림힐,2006,, ,84.946,9,468,,,11410,홍제동, 
20110219,"21,000",0,0,DMC서부인터빌,2008,11.03~13.03,신규,84.66,2,467,,,11410,북가좌동, 
20110219,"25,000",0,0,DMC센트레빌,2009,, ,84.87,5,381,,,11410,남가좌동, 
20110219,"19,000",0,0,두산,1999,, ,59.96,10,1009,,,11410,북아현동, 
20110219,"28,000",0,0,대우푸르지오,2002,, ,84.706,17,739,,,11410,연희동, 
20110219,"17,000",0,0,문화촌현대,2002,, ,84.99,16,463,,,11410,홍제동, 
20110219,"9,500",0,0,홍일,1969,, ,50.48,2,247-19,,,11410,홍제동, 
20110219,"14,000",0,0,성원,1998,, ,55.35,2,456,,,11410,홍제동, 
20110219,"18,000",0,0,홍제삼성래미안,2001,, ,60,1,461,,,11410,홍제동, 
20110219,"22,000",0,0,우민A,2001,11.03~13.03,신규,84.75,2,1-50,,,11410,북아현동, 
20110219,"20,000",0,0,대우푸르지오,2002,, ,59.584,19,739,,,11410,연희동, 
20110219,"27,000",0,0,돈의문센트레빌,2011,, ,59.98,3,261,,,11410,냉천동, 
20110220,"27,000",0,0,독립문삼호,1995,, ,84.78,15,100,,,11410,영천동, 
20110220,"23,000",0,0,독립문삼호,1995,, ,75.66,8,100,,,11410,영천동, 
20110220,"23,000",0,0,독립문삼호,1995,, ,84.78,1,100,,,11410,영천동, 
20110220,"15,000",0,0,극동,1995,, ,84.92,3,454,,,11410,홍은동, 
20110220,"24,000",0,0,신촌럭키,1999,, ,83.38,10,144,,,11410,대현동, 
20110221,"15,000",0,0,신촌럭키,1999,, ,59.7,2,144,,,11410,대현동, 
20110221,"14,000",0,0,"현대(1,2차)",1988,, ,64.69,15,202-5,,,11410,홍은동, 
20110221,"16,000",0,0,DMC아이파크,2009,, ,114.94,9,458,,,11410,북가좌동, 
20110221,"18,000",0,0,충정리시온,2004,, ,44.88,20,465,,,11410,충정로3가, 
20110221,"15,300",0,0,월드컵현대,1998,, ,84.93,18,371-1,,,11410,북가좌동, 
20110221,"19,000",0,0,두산,1997,, ,84.84,6,456,,,11410,홍은동, 
20110221,"28,000",0,0,독립문극동(200-0),1998,, ,84.87,2,200,,,11410,현저동, 
20110221,"25,000",0,0,DMC센트레빌,2009,, ,84.97,3,381,,,11410,남가좌동, 
20110221,"14,000",0,0,DMC한양,1987,, ,65.34,11,431,,,11410,북가좌동, 
20110221,"5,236",0,0,DMC센트레빌,2009,, ,32.86,6,381,,,11410,남가좌동, 
20110221,"21,000",0,0,홍제원현대(459-0),2000,, ,59.93,5,459,,,11410,홍제동, 
20110221,"16,000",0,0,홍제한양,1993,, ,60.06,3,82,,,11410,홍제동, 
20110221,"1,034",15,0,DMC래미안클라시스(임대),2000,, ,30.56,1,377-1,,,11410,남가좌동, 
20110221,"2,428",0,0,홍제원현대(459-1),2000,, ,32.67,11,459-1,,,11410,홍제동, 
20110221,"15,000",0,0,서강2차(2동),1989,, ,138.07,3,186-25,,,11410,홍은동, 
