,dealDate,deposit,monthlyRent,ChangeRate,calcedRent,excluUseAr,RPA,aptNm,buildYear,contractTerm,contractType,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
21779,20170208,50000.0,0.0,4.15385,173.07708333333332,114.75,1.51,홍제삼성래미안,2001,, ,9.0,461,,,11410,홍제동, 
21780,20170208,62000.0,0.0,4.15385,214.61558333333335,84.82,2.53,e편한세상신촌4단지,2018,, ,3.0,1013,,,11410,북아현동, 
21781,20170208,61500.0,0.0,4.15385,212.8848125,84.93,2.51,e편한세상신촌2단지,2018,, ,8.0,1013,,,11410,북아현동, 
21782,20170208,35000.0,60.0,4.15385,181.15395833333332,84.94,2.13,DMC래미안e편한세상,2012,, ,10.0,481,,,11410,북가좌동, 
21783,20170208,20000.0,0.0,4.15385,69.23083333333334,60.7,1.14,태영으뜸(데시앙),1998,, ,16.0,373,,,11410,홍제동, 
21784,20170208,42000.0,50.0,4.15385,195.38475,84.98,2.3,e편한세상신촌1단지,2018,, ,12.0,1013,,,11410,북아현동, 
21785,20170208,10000.0,120.0,4.15385,154.61541666666668,59.981,2.58,DMC파크뷰자이1단지,2015,, ,2.0,385,,,11410,남가좌동, 
21786,20170208,5000.0,170.0,4.15385,187.30770833333332,84.98,2.2,e편한세상신촌1단지,2018,, ,1.0,1013,,,11410,북아현동, 
21787,20170208,45000.0,0.0,4.15385,155.769375,135.905,1.15,덕운포레스트힐,2007,, ,5.0,103-1,,,11410,연희동, 
21788,20170208,56000.0,0.0,4.15385,193.84633333333335,59.981,3.23,DMC파크뷰자이3단지,2015,, ,3.0,385,,,11410,남가좌동, 
21789,20170209,66000.0,0.0,4.15385,228.46175000000002,120.95,1.89,DMC래미안e편한세상,2012,, ,6.0,481,,,11410,북가좌동, 
21790,20170209,46000.0,0.0,4.15385,159.23091666666667,84.87,1.88,독립문극동(200-0),1998,, ,18.0,200,,,11410,현저동, 
21791,20170209,4116.0,19.0,4.15385,33.2477055,32.74,1.02,e편한세상신촌2단지,2018,, ,11.0,1013,,,11410,북아현동, 
21792,20170209,27000.0,50.0,4.15385,143.46162500000003,83.38,1.72,신촌럭키,1999,, ,14.0,144,,,11410,대현동, 
21793,20170209,33000.0,0.0,4.15385,114.23087500000001,59.93,1.91,인왕산현대,2000,, ,13.0,460,,,11410,홍제동, 
21794,20170209,54000.0,0.0,4.15385,186.92325000000002,84.95,2.2,DMC래미안e편한세상,2012,, ,12.0,481,,,11410,북가좌동, 
21795,20170209,44000.0,0.0,4.15385,152.30783333333335,114.88,1.33,DMC래미안클라시스,2000,, ,2.0,377,,,11410,남가좌동, 
21796,20170209,33000.0,0.0,4.15385,114.23087500000001,116.28,0.98,인왕산벽산,2003,, ,3.0,465,,,11410,홍제동, 
21797,20170209,32000.0,0.0,4.15385,110.76933333333335,84.6,1.31,충림예하임,2010,, ,8.0,477,,,11410,충정로3가, 
21798,20170209,45000.0,0.0,4.15385,155.769375,59.85,2.6,e편한세상신촌1단지,2018,, ,8.0,1013,,,11410,북아현동, 
21799,20170210,53000.0,0.0,4.15385,183.46170833333335,84.95,2.16,DMC래미안e편한세상,2012,, ,11.0,481,,,11410,북가좌동, 
21800,20170210,39000.0,0.0,4.15385,135.00012500000003,84.9,1.59,홍제원현대(459-0),2000,, ,16.0,459,,,11410,홍제동, 
21801,20170210,30000.0,0.0,4.15385,103.84625000000001,59.4,1.75,청구3차,2001,, ,4.0,462,,,11410,홍제동, 
21802,20170210,36000.0,0.0,4.15385,124.61550000000001,84.78,1.47,청구1차,1994,, ,4.0,453,,,11410,홍제동, 
21803,20170210,41000.0,0.0,4.15385,141.92320833333335,75.66,1.88,독립문삼호,1995,, ,17.0,100,,,11410,영천동, 
21804,20170210,35000.0,0.0,4.15385,121.15395833333334,105.88,1.14,DMC한양,1987,, ,2.0,431,,,11410,북가좌동, 
21805,20170210,54000.0,0.0,4.15385,186.92325000000002,59.992,3.12,DMC파크뷰자이1단지,2015,, ,3.0,385,,,11410,남가좌동, 
21806,20170210,31000.0,0.0,4.15385,107.30779166666667,84.946,1.26,홍제비콘드림힐,2006,, ,10.0,468,,,11410,홍제동, 
21807,20170210,30000.0,0.0,4.15385,103.84625000000001,84.94,1.22,DMC래미안e편한세상,2012,, ,7.0,481,,,11410,북가좌동, 
21808,20170210,3208.0,15.0,4.15385,26.104625666666667,32.74,0.8,e편한세상신촌2단지,2018,, ,9.0,1013,,,11410,북아현동, 
21809,20170210,48000.0,0.0,4.15385,166.15400000000002,59.85,2.78,e편한세상신촌2단지,2018,, ,14.0,1013,,,11410,북아현동, 
21810,20170210,44000.0,0.0,4.15385,152.30783333333335,114.88,1.33,DMC래미안클라시스,2000,, ,7.0,377,,,11410,남가좌동, 
21811,20170210,40000.0,45.0,4.15385,183.46166666666667,84.93,2.16,e편한세상신촌1단지,2018,17.02~19.02,신규,5.0,1013,,,11410,북아현동, 
21812,20170210,33000.0,0.0,4.15385,114.23087500000001,59.93,1.91,홍제원현대(459-0),2000,, ,4.0,459,,,11410,홍제동, 
21813,20170210,5000.0,130.0,4.15385,147.30770833333332,59.85,2.46,e편한세상신촌3단지,2018,, ,2.0,1013,,,11410,북아현동, 
21814,20170210,45000.0,0.0,4.15385,155.769375,59.98,2.6,돈의문센트레빌,2011,17.03~19.03,신규,6.0,261,,,11410,냉천동, 
21815,20170211,44000.0,30.0,4.15385,182.30783333333335,84.909,2.15,에스케이뷰,2008,, ,12.0,118,,,11410,합동, 
21816,20170211,20000.0,70.0,4.15385,139.23083333333335,84.78,1.64,청구1차,1994,, ,2.0,453,,,11410,홍제동, 
21817,20170211,20000.0,35.0,4.15385,104.23083333333334,59.93,1.74,홍제원현대(459-0),2000,, ,8.0,459,,,11410,홍제동, 
21818,20170211,5000.0,50.0,4.15385,67.30770833333334,58.5,1.15,풍림2,1990,, ,10.0,453-2,,,11410,홍은동, 
21819,20170211,23000.0,60.0,4.15385,139.61545833333332,84.84,1.65,홍은센트레빌,2009,, ,14.0,461,,,11410,홍은동, 
21820,20170211,55000.0,0.0,4.15385,190.38479166666667,84.93,2.24,e편한세상신촌1단지,2018,, ,2.0,1013,,,11410,북아현동, 
21821,20170211,46000.0,0.0,4.15385,159.23091666666667,59.85,2.66,e편한세상신촌1단지,2018,, ,5.0,1013,,,11410,북아현동, 
21822,20170211,5000.0,120.0,4.15385,137.30770833333332,84.78,1.62,독립문삼호,1995,, ,7.0,100,,,11410,영천동, 
21823,20170211,32000.0,0.0,4.15385,110.76933333333335,84.71,1.31,남양,1999,, ,8.0,457,,,11410,홍제동, 
21824,20170211,35000.0,60.0,4.15385,181.15395833333332,102.45,1.77,독립문극동(200-0),1998,, ,21.0,200,,,11410,현저동, 
21825,20170211,23000.0,25.0,4.15385,104.61545833333334,84.77,1.23,"현대(1,2차)",1988,, ,8.0,202-5,,,11410,홍은동, 
21826,20170211,15000.0,45.0,4.15385,96.923125,59.82,1.62,인왕산벽산,2003,, ,2.0,465,,,11410,홍제동, 
21827,20170211,30000.0,0.0,4.15385,103.84625000000001,59.96,1.73,두산,1999,, ,14.0,1009,,,11410,북아현동, 
21828,20170211,25000.0,110.0,4.15385,196.53854166666667,84.99,2.31,돈의문센트레빌,2011,, ,3.0,261,,,11410,냉천동, 
21829,20170211,19000.0,45.0,4.15385,110.76929166666667,57.78,1.92,천연뜨란채,2006,, ,1.0,145,,,11410,천연동, 
21830,20170211,31000.0,0.0,4.15385,107.30779166666667,59.4,1.81,남가좌동현대,1999,, ,2.0,376,,,11410,남가좌동, 
21831,20170211,55000.0,0.0,4.15385,190.38479166666667,84.95,2.24,DMC래미안e편한세상,2012,, ,22.0,481,,,11410,북가좌동, 
21832,20170211,50000.0,0.0,4.15385,173.07708333333332,59.85,2.89,e편한세상신촌1단지,2018,, ,5.0,1013,,,11410,북아현동, 
21833,20170211,30000.0,0.0,4.15385,103.84625000000001,84.78,1.22,홍은동벽산,1997,, ,2.0,455,,,11410,홍은동, 
21834,20170211,30000.0,50.0,4.15385,153.84625,59.85,2.57,e편한세상신촌3단지,2018,, ,11.0,1013,,,11410,북아현동, 
21835,20170211,44000.0,0.0,4.15385,152.30783333333335,59.85,2.54,e편한세상신촌3단지,2018,, ,1.0,1013,,,11410,북아현동, 
21836,20170211,26000.0,0.0,4.15385,90.00008333333334,60.06,1.5,홍제한양,1993,, ,9.0,82,,,11410,홍제동, 
21837,20170211,46000.0,0.0,4.15385,159.23091666666667,59.85,2.66,e편한세상신촌1단지,2018,17.03~19.03,신규,14.0,1013,,,11410,북아현동, 
21838,20170211,35000.0,0.0,4.15385,121.15395833333334,84.78,1.43,청구1차,1994,, ,2.0,453,,,11410,홍제동, 
21839,20170211,45000.0,0.0,4.15385,155.769375,84.73,1.84,우리유앤미,2008,17.03~19.03,신규,9.0,466,,,11410,충정로3가, 
21840,20170211,31000.0,0.0,4.15385,107.30779166666667,59.96,1.79,두산,1999,, ,17.0,1009,,,11410,북아현동, 
21841,20170211,42000.0,45.0,4.15385,190.38475,102.45,1.86,독립문극동(200-0),1998,, ,18.0,200,,,11410,현저동, 
21842,20170211,59000.0,0.0,4.15385,204.23095833333335,84.95,2.4,e편한세상신촌3단지,2018,, ,16.0,1013,,,11410,북아현동, 
21843,20170211,35000.0,30.0,4.15385,151.15395833333332,59.85,2.53,e편한세상신촌1단지,2018,, ,9.0,1013,,,11410,북아현동, 
21844,20170211,32000.0,0.0,4.15385,110.76933333333335,59.4,1.86,청구3차,2001,, ,5.0,462,,,11410,홍제동, 
21845,20170211,15000.0,30.0,4.15385,81.923125,58.64,1.4,홍은동벽산,1997,, ,15.0,455,,,11410,홍은동, 
21846,20170211,23000.0,0.0,4.15385,79.61545833333334,58.64,1.36,홍은동벽산,1997,, ,1.0,455,,,11410,홍은동, 
21847,20170211,42000.0,0.0,4.15385,145.38475,114.88,1.27,DMC래미안클라시스,2000,, ,1.0,377,,,11410,남가좌동, 
21848,20170211,2000.0,70.0,4.15385,76.92308333333334,24.0,3.21,연대JK,2012,, ,3.0,518,,,11410,창천동, 
21849,20170211,26000.0,10.0,4.15385,100.00008333333334,59.7,1.68,신촌럭키,1999,, ,3.0,144,,,11410,대현동, 
21850,20170212,1000.0,45.0,4.15385,48.46154166666667,32.13,1.51,삼우빌라,2002,, ,4.0,123-1,,,11410,북아현동, 
21851,20170212,28000.0,15.0,4.15385,111.92316666666667,75.15,1.49,홍제현대,1992,, ,5.0,331,,,11410,홍제동, 
21852,20170212,25000.0,0.0,4.15385,86.53854166666666,76.6,1.13,선결,2002,, ,1.0,378-15,,,11410,북가좌동, 
21853,20170212,55000.0,0.0,4.15385,190.38479166666667,84.95,2.24,e편한세상신촌1단지,2018,, ,17.0,1013,,,11410,북아현동, 
21854,20170212,55000.0,0.0,4.15385,190.38479166666667,84.95,2.24,e편한세상신촌1단지,2018,, ,10.0,1013,,,11410,북아현동, 
21855,20170212,5000.0,60.0,4.15385,77.30770833333334,59.94,1.29,남양,1999,, ,14.0,457,,,11410,홍제동, 
21856,20170212,40000.0,80.0,4.15385,218.46166666666667,135.2,1.62,성원,2001,, ,14.0,740,,,11410,연희동, 
21857,20170212,51500.0,0.0,4.15385,178.26939583333336,59.9,2.98,e편한세상신촌4단지,2018,, ,5.0,1013,,,11410,북아현동, 
21858,20170212,38500.0,0.0,4.15385,133.26935416666666,83.05,1.6,홍제현대,1992,, ,15.0,331,,,11410,홍제동, 
21859,20170212,47000.0,0.0,4.15385,162.69245833333335,59.97,2.71,e편한세상신촌3단지,2018,, ,3.0,1013,,,11410,북아현동, 
21860,20170213,3237.0,0.0,4.15385,11.205010375,32.67,0.34,홍제원현대(459-1),2000,, ,11.0,459-1,,,11410,홍제동, 
21861,20170213,60000.0,0.0,4.15385,207.69250000000002,84.95,2.44,e편한세상신촌3단지,2018,, ,18.0,1013,,,11410,북아현동, 
21862,20170213,17000.0,40.0,4.15385,98.84620833333335,84.9,1.16,홍제원현대(459-0),2000,, ,6.0,459,,,11410,홍제동, 
21863,20170213,1000.0,85.0,4.15385,88.46154166666666,29.96,2.95,예스에이피엠,2007,, ,10.0,145,,,11410,대현동, 
21864,20170213,30000.0,0.0,4.15385,103.84625000000001,59.96,1.73,두산,1999,, ,8.0,1009,,,11410,북아현동, 
21865,20170213,20000.0,115.0,4.15385,184.23083333333335,84.98,2.17,e편한세상신촌1단지,2018,, ,13.0,1013,,,11410,북아현동, 
21866,20170213,54500.0,0.0,4.15385,188.65402083333333,84.95,2.22,e편한세상신촌3단지,2018,, ,1.0,1013,,,11410,북아현동, 
21867,20170213,57000.0,0.0,4.15385,197.307875,84.93,2.32,e편한세상신촌1단지,2018,, ,12.0,1013,,,11410,북아현동, 
21868,20170213,50200.0,0.0,4.15385,173.76939166666668,114.94,1.51,DMC아이파크,2009,, ,14.0,458,,,11410,북가좌동, 
21869,20170213,16000.0,15.0,4.15385,70.38466666666667,58.77,1.2,유원하나,1996,, ,4.0,454,,,11410,홍제동, 
21870,20170213,5000.0,160.0,4.15385,177.30770833333332,84.87,2.09,독립문극동(200-0),1998,, ,14.0,200,,,11410,현저동, 
21871,20170213,20000.0,115.0,4.15385,184.23083333333335,120.34,1.53,인왕산어울림,2006,, ,1.0,467,,,11410,홍제동, 
21872,20170213,15000.0,80.0,4.15385,131.923125,83.38,1.58,신촌럭키,1999,17.03~19.03,신규,13.0,144,,,11410,대현동, 
21873,20170213,6000.0,130.0,4.15385,150.76925,59.85,2.52,e편한세상신촌1단지,2018,, ,7.0,1013,,,11410,북아현동, 
21874,20170213,66000.0,0.0,4.15385,228.46175000000002,84.971,2.69,DMC파크뷰자이1단지,2015,, ,25.0,385,,,11410,남가좌동, 
21875,20170214,43500.0,0.0,4.15385,150.5770625,59.85,2.52,e편한세상신촌1단지,2018,, ,15.0,1013,,,11410,북아현동, 
21876,20170214,40000.0,0.0,4.15385,138.46166666666667,84.9623,1.63,DMC두산위브,2007,, ,12.0,459,,,11410,북가좌동, 
21877,20170214,48000.0,0.0,4.15385,166.15400000000002,59.85,2.78,e편한세상신촌1단지,2018,, ,16.0,1013,,,11410,북아현동, 
21878,20170214,35000.0,35.0,4.15385,156.15395833333332,84.78,1.84,독립문삼호,1995,, ,5.0,100,,,11410,영천동, 
21879,20170214,20000.0,70.0,4.15385,139.23083333333335,84.78,1.64,독립문삼호,1995,, ,13.0,100,,,11410,영천동, 
21880,20170214,11000.0,50.0,4.15385,88.07695833333334,59.96,1.47,두산,1999,, ,2.0,1009,,,11410,북아현동, 
21881,20170214,12000.0,40.0,4.15385,81.5385,54.19,1.5,진흥,2002,, ,1.0,459,,,11410,홍은동, 
21882,20170214,19000.0,50.0,4.15385,115.76929166666667,84.96,1.36,청구3차,2001,, ,5.0,462,,,11410,홍제동, 
21883,20170214,3000.0,95.0,4.15385,105.384625,59.96,1.76,두산,1999,17.02~19.02,신규,15.0,1009,,,11410,북아현동, 
21884,20170214,55000.0,0.0,4.15385,190.38479166666667,84.93,2.24,e편한세상신촌1단지,2018,, ,11.0,1013,,,11410,북아현동, 
21885,20170214,30000.0,0.0,4.15385,103.84625000000001,59.96,1.73,두산,1999,, ,15.0,1009,,,11410,북아현동, 
21886,20170214,58000.0,0.0,4.15385,200.76941666666667,84.93,2.36,e편한세상신촌1단지,2018,, ,9.0,1013,,,11410,북아현동, 
21887,20170214,49000.0,0.0,4.15385,169.61554166666667,114.72,1.48,홍제원현대(459-0),2000,, ,18.0,459,,,11410,홍제동, 
21888,20170215,34000.0,15.0,4.15385,132.6924166666667,84.78,1.57,청구1차,1994,, ,7.0,453,,,11410,홍제동, 
21889,20170215,46000.0,0.0,4.15385,159.23091666666667,84.87,1.88,독립문극동(200-0),1998,, ,8.0,200,,,11410,현저동, 
21890,20170215,3208.0,15.0,4.15385,26.104625666666667,32.74,0.8,e편한세상신촌1단지,2018,, ,6.0,1013,,,11410,북아현동, 
21891,20170215,15000.0,0.0,4.15385,51.923125000000006,59.96,0.87,두산,1999,, ,17.0,1009,,,11410,북아현동, 
21892,20170215,30000.0,35.0,4.15385,138.84625,84.78,1.64,청구1차,1994,, ,8.0,453,,,11410,홍제동, 
21893,20170215,48000.0,0.0,4.15385,166.15400000000002,59.85,2.78,e편한세상신촌1단지,2018,, ,13.0,1013,,,11410,북아현동, 
21894,20170215,32000.0,0.0,4.15385,110.76933333333335,59.93,1.85,인왕산현대,2000,, ,5.0,460,,,11410,홍제동, 
21895,20170215,20000.0,10.0,4.15385,79.23083333333334,71.53,1.11,서강1차(1동),1988,, ,3.0,186-22,,,11410,홍은동, 
21896,20170215,30000.0,80.0,4.15385,183.84625,84.95,2.16,e편한세상신촌2단지,2018,, ,12.0,1013,,,11410,북아현동, 
21897,20170215,17000.0,0.0,4.15385,58.846208333333344,84.95,0.69,북아현맨션,1975,, ,1.0,114-1,,,11410,북아현동, 
21898,20170216,53000.0,0.0,4.15385,183.46170833333335,114.705,1.6,대우푸르지오,2002,, ,11.0,739,,,11410,연희동, 
21899,20170216,40000.0,50.0,4.15385,188.46166666666667,114.51,1.65,독립문극동(200-0),1998,, ,18.0,200,,,11410,현저동, 
21900,20170216,3000.0,65.0,4.15385,75.384625,62.48,1.21,고은,1975,, ,2.0,156-200,,,11410,홍제동, 
21901,20170216,54000.0,0.0,4.15385,186.92325000000002,84.95,2.2,e편한세상신촌1단지,2018,, ,5.0,1013,,,11410,북아현동, 
21902,20170216,32000.0,0.0,4.15385,110.76933333333335,134.9,0.82,경남(2차),1999,, ,6.0,118-9,,,11410,북아현동, 
21903,20170216,25000.0,30.0,4.15385,116.53854166666666,75.8,1.54,천연뜨란채,2006,, ,15.0,145,,,11410,천연동, 
21904,20170216,4116.0,19.0,4.15385,33.2477055,42.33,0.79,e편한세상신촌3단지,2018,, ,3.0,1013,,,11410,북아현동, 
21905,20170216,56000.0,0.0,4.15385,193.84633333333335,84.99,2.28,DMC파크뷰자이2단지,2015,, ,15.0,385,,,11410,남가좌동, 
21906,20170216,20000.0,40.0,4.15385,109.23083333333334,59.7,1.83,신촌럭키,1999,, ,9.0,144,,,11410,대현동, 
21907,20170216,44000.0,0.0,4.15385,152.30783333333335,119.32,1.28,홍제현대,1992,, ,3.0,331,,,11410,홍제동, 
21908,20170216,27000.0,0.0,4.15385,93.46162500000001,60.06,1.56,홍제한양,1993,, ,6.0,82,,,11410,홍제동, 
21909,20170216,77000.0,0.0,4.15385,266.5387083333333,186.47,1.43,성원쌍떼빌팰리스,2005,, ,17.0,742,,,11410,연희동, 
21910,20170216,40000.0,45.0,4.15385,183.46166666666667,84.94,2.16,DMC래미안e편한세상,2012,, ,7.0,481,,,11410,북가좌동, 
21911,20170216,20000.0,50.0,4.15385,119.23083333333334,84.9,1.4,홍제원현대(459-0),2000,, ,3.0,459,,,11410,홍제동, 
21912,20170216,2000.0,70.0,4.15385,76.92308333333334,52.298,1.47,미동,1969,, ,6.0,189-8,,,11410,충정로3가, 
21913,20170216,5538.0,8.0,4.15385,27.17001775,42.33,0.64,e편한세상신촌3단지,2018,, ,13.0,1013,,,11410,북아현동, 
21914,20170216,50000.0,0.0,4.15385,173.07708333333332,59.85,2.89,e편한세상신촌2단지,2018,, ,16.0,1013,,,11410,북아현동, 
21915,20170216,8000.0,100.0,4.15385,127.69233333333334,59.8736,2.13,홍은동아더프라임,2014,, ,6.0,439-1,,,11410,홍은동, 
21916,20170216,32000.0,0.0,4.15385,110.76933333333335,97.74,1.13,새롬,2003,, ,4.0,3-19,,,11410,충정로3가, 
21917,20170217,3208.0,15.0,4.15385,26.104625666666667,32.74,0.8,e편한세상신촌1단지,2018,, ,6.0,1013,,,11410,북아현동, 
21918,20170217,25000.0,0.0,4.15385,86.53854166666666,65.34,1.32,DMC한양,1987,, ,5.0,431,,,11410,북가좌동, 
21919,20170217,46000.0,0.0,4.15385,159.23091666666667,59.85,2.66,e편한세상신촌1단지,2018,, ,10.0,1013,,,11410,북아현동, 
21920,20170217,3000.0,90.0,4.15385,100.384625,59.4,1.69,독립문파크빌,2000,, ,9.0,1019,,,11410,현저동, 
21921,20170217,27000.0,0.0,4.15385,93.46162500000001,60.06,1.56,홍제한양,1993,, ,6.0,82,,,11410,홍제동, 
21922,20170217,1000.0,115.0,4.15385,118.46154166666666,44.88,2.64,충정리시온,2004,, ,7.0,465,,,11410,충정로3가, 
21923,20170217,30000.0,40.0,4.15385,143.84625,83.38,1.73,신촌럭키,1999,, ,6.0,144,,,11410,대현동, 
21924,20170217,35000.0,15.0,4.15385,136.15395833333332,84.98,1.6,쌍용스윗닷홈,2005,, ,10.0,380,,,11410,남가좌동, 
21925,20170217,45000.0,0.0,4.15385,155.769375,114.03,1.37,북가좌삼호,1996,, ,9.0,449,,,11410,북가좌동, 
21926,20170217,30000.0,0.0,4.15385,103.84625000000001,59.7,1.74,신촌럭키,1999,, ,1.0,144,,,11410,대현동, 
21927,20170217,40000.0,50.0,4.15385,188.46166666666667,84.93,2.22,e편한세상신촌1단지,2018,, ,17.0,1013,,,11410,북아현동, 
21928,20170217,26000.0,0.0,4.15385,90.00008333333334,84.92,1.06,극동,1995,, ,12.0,454,,,11410,홍은동, 
21929,20170217,3000.0,80.0,4.15385,90.384625,59.59,1.52,DMC래미안클라시스,2000,, ,11.0,377,,,11410,남가좌동, 
21930,20170217,37000.0,0.0,4.15385,128.07704166666667,84.78,1.51,청구1차,1994,, ,15.0,453,,,11410,홍제동, 
21931,20170217,46000.0,0.0,4.15385,159.23091666666667,59.85,2.66,e편한세상신촌1단지,2018,, ,10.0,1013,,,11410,북아현동, 
21932,20170218,29000.0,0.0,4.15385,100.38470833333334,45.75,2.19,충정리시온,2004,, ,16.0,465,,,11410,충정로3가, 
21933,20170218,5000.0,150.0,4.15385,167.30770833333332,84.73,1.97,우리유앤미,2008,, ,16.0,466,,,11410,충정로3가, 
21934,20170218,40000.0,0.0,4.15385,138.46166666666667,83.38,1.66,신촌럭키,1999,17.02~19.02, ,5.0,144,,,11410,대현동, 
21935,20170218,20000.0,40.0,4.15385,109.23083333333334,59.59,1.83,DMC래미안클라시스,2000,, ,2.0,377,,,11410,남가좌동, 
21936,20170218,27000.0,0.0,4.15385,93.46162500000001,83.07,1.13,남양,1999,, ,9.0,457,,,11410,홍제동, 
21937,20170218,34000.0,0.0,4.15385,117.69241666666669,84.77,1.39,"현대(1,2차)",1988,, ,8.0,202-5,,,11410,홍은동, 
21938,20170218,16000.0,0.0,4.15385,55.384666666666675,84.95,0.65,북아현맨션,1975,, ,2.0,114-1,,,11410,북아현동, 
21939,20170218,32000.0,0.0,4.15385,110.76933333333335,84.99,1.3,문화촌현대,2002,, ,6.0,463,,,11410,홍제동, 
21940,20170218,10000.0,145.0,4.15385,179.61541666666668,59.9,3.0,e편한세상신촌4단지,2018,, ,32.0,1013,,,11410,북아현동, 
21941,20170218,29000.0,0.0,4.15385,100.38470833333334,59.7,1.68,신촌럭키,1999,, ,1.0,144,,,11410,대현동, 
21942,20170218,38000.0,0.0,4.15385,131.53858333333335,83.38,1.58,신촌럭키,1999,, ,11.0,144,,,11410,대현동, 
21943,20170218,30000.0,40.0,4.15385,143.84625,59.788,2.41,래미안남가좌2차,2005,, ,6.0,379,,,11410,남가좌동, 
21944,20170218,87000.0,0.0,4.15385,301.154125,114.89,2.62,e편한세상신촌2단지,2018,, ,15.0,1013,,,11410,북아현동, 
21945,20170218,34500.0,0.0,4.15385,119.42318750000001,84.78,1.41,홍은동벽산,1997,, ,3.0,455,,,11410,홍은동, 
21946,20170218,48000.0,12.0,4.15385,178.15400000000002,125.256,1.42,인왕산한신휴플러스,2009,, ,13.0,469,,,11410,홍제동, 
21947,20170218,61000.0,0.0,4.15385,211.15404166666667,84.95,2.49,e편한세상신촌2단지,2018,, ,6.0,1013,,,11410,북아현동, 
21948,20170218,36500.0,0.0,4.15385,126.34627083333335,84.99,1.49,문화촌현대,2002,, ,16.0,463,,,11410,홍제동, 
21949,20170218,45000.0,0.0,4.15385,155.769375,84.87,1.84,독립문극동(200-0),1998,, ,2.0,200,,,11410,현저동, 
21950,20170218,14000.0,40.0,4.15385,88.46158333333334,59.4,1.49,독립문파크빌,2000,, ,7.0,1019,,,11410,현저동, 
